id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err,airmass
Auto_043,3490.55,976.66,3490.62,976.64,144.19617,44.50650,09h36m47.08s,+44d30m23.4s,14207.0,151319.000,203624.516,445.721,456.84,-13.272,0.002,10.424,0.112,1.1095
Auto_044,4188.27,1570.92,4188.43,1570.90,144.68483,44.45686,09h38m44.36s,+44d27m24.7s,13881.0,150477.000,203177.315,446.551,454.99,-13.270,0.002,10.427,0.112,1.1095
Auto_045,1710.31,3489.54,1710.37,3489.60,144.11588,43.32519,09h36m27.81s,+43d19m30.7s,12218.0,140375.000,177053.099,420.631,420.92,-13.120,0.003,10.576,0.112,1.1095
Auto_046,5375.13,1392.14,5375.30,1392.10,145.17596,44.75574,09h40m42.23s,+44d45m20.7s,12664.0,137877.000,185511.697,431.941,429.48,-13.171,0.003,10.525,0.112,1.1095
Auto_047,6165.28,53.83,6165.43,53.74,145.15537,45.34890,09h40m37.29s,+45d20m56.0s,14192.0,136425.000,184174.239,430.732,427.58,-13.163,0.003,10.533,0.112,1.1095
Auto_048,2894.47,2701.59,2894.60,2701.63,144.42179,43.82415,09h37m41.23s,+43d49m26.9s,11072.0,132194.000,179405.032,423.414,423.71,-13.135,0.003,10.562,0.112,1.1095
Auto_049,213.14,3193.32,213.11,3193.32,143.36976,43.11098,09h33m28.74s,+43d06m39.5s,13460.0,125141.000,150764.754,395.751,380.96,-12.946,0.003,10.751,0.112,1.1095
Auto_050,413.90,1836.14,413.90,1836.15,143.06626,43.58819,09h32m15.90s,+43d35m17.5s,14160.0,122861.000,146244.457,390.220,374.77,-12.913,0.003,10.784,0.112,1.1095
Auto_051,6140.45,564.20,6140.60,564.11,145.29067,45.17845,09h41m09.76s,+45d10m42.4s,11371.0,119461.000,164975.526,411.912,400.51,-13.044,0.003,10.653,0.112,1.1095
Auto_052,3911.31,1037.29,3911.50,1037.16,144.40517,44.57344,09h37m37.24s,+44d34m24.4s,9830.0,115244.000,160063.158,405.056,395.16,-13.011,0.003,10.686,0.112,1.1095
Auto_053,5270.29,653.12,5270.44,653.07,144.91615,44.97494,09h39m39.88s,+44d58m29.8s,10956.0,113838.000,153081.035,399.413,383.26,-12.962,0.003,10.734,0.112,1.1095
Auto_054,3819.65,1387.61,3819.74,1387.61,144.46438,44.44096,09h37m51.45s,+44d26m27.5s,9558.0,107703.000,149864.216,394.031,380.34,-12.939,0.003,10.757,0.112,1.1095
Auto_055,1986.08,2218.18,1986.12,2218.19,143.87548,43.79316,09h35m30.12s,+43d47m35.4s,10289.0,107702.000,134150.547,377.160,355.69,-12.819,0.003,10.877,0.112,1.1095
Auto_056,6229.84,363.76,6229.92,363.64,145.27432,45.26132,09h41m05.84s,+45d15m40.8s,10573.0,106129.000,154395.398,404.771,381.44,-12.972,0.003,10.725,0.112,1.1095
Auto_057,6088.35,2536.39,6088.55,2536.40,145.82514,44.52453,09h43m18.03s,+44d31m28.3s,9504.0,102440.000,146130.618,392.409,372.39,-12.912,0.003,10.785,0.112,1.1095
Auto_058,2023.29,96.14,2023.31,96.14,143.27591,44.48493,09h33m06.22s,+44d29m05.8s,10483.0,99043.000,121199.261,362.754,334.11,-12.709,0.003,10.988,0.112,1.1095
Auto_059,951.77,3517.97,951.77,3518.02,143.78772,43.15958,09h35m09.05s,+43d09m34.5s,10088.0,98031.000,119814.641,361.687,331.27,-12.696,0.003,11.000,0.112,1.1095
Auto_060,5360.46,3320.09,5360.64,3320.17,145.71198,44.12281,09h42m50.88s,+44d07m22.1s,8992.0,97188.000,139119.557,386.584,359.87,-12.858,0.003,10.838,0.112,1.1095
Auto_061,1497.85,157.65,1497.82,157.62,143.05817,44.35465,09h32m13.96s,+44d21m16.7s,10751.0,95774.000,116628.703,357.560,326.18,-12.667,0.003,11.029,0.112,1.1095
Auto_062,3515.54,3188.14,3515.64,3188.18,144.83962,43.79313,09h39m21.51s,+43d47m35.3s,8433.0,94377.000,131260.545,375.096,349.94,-12.795,0.003,10.901,0.112,1.1095
Auto_063,3084.85,2215.35,3084.98,2215.35,144.36882,44.02117,09h37m28.52s,+44d01m16.2s,6852.0,90153.000,119066.974,360.228,330.53,-12.689,0.003,11.007,0.112,1.1095
Auto_064,471.34,1800.91,471.33,1800.91,143.08137,43.61153,09h32m19.53s,+43d36m41.5s,10345.0,89905.000,107499.930,347.264,309.56,-12.579,0.004,11.118,0.112,1.1095
Auto_065,2905.84,2774.85,2905.97,2774.89,144.44776,43.80270,09h37m47.46s,+43d48m09.7s,7217.0,89663.000,115761.640,356.783,324.46,-12.659,0.003,11.038,0.112,1.1095
Auto_066,2915.56,1967.37,2915.65,1967.44,144.22129,44.06674,09h36m53.11s,+44d04m00.3s,7370.0,88487.000,121945.369,363.541,335.44,-12.715,0.003,10.981,0.112,1.1095
Auto_067,5107.67,524.86,5107.78,524.78,144.80454,44.98366,09h39m13.09s,+44d59m01.2s,8370.0,85532.000,119923.798,363.845,329.60,-12.697,0.003,10.999,0.112,1.1095
Auto_068,5129.56,2954.55,5129.73,2954.58,145.50523,44.19615,09h42m01.26s,+44d11m46.1s,7449.0,84191.000,125764.924,368.938,340.88,-12.749,0.003,10.948,0.112,1.1095
Auto_069,1652.81,606.06,1652.82,606.03,143.25873,44.24336,09h33m02.09s,+44d14m36.1s,9216.0,83830.000,101039.801,340.647,296.61,-12.511,0.004,11.185,0.112,1.1095
Auto_070,673.14,2061.42,673.14,2061.38,143.24601,43.57015,09h32m59.04s,+43d34m12.5s,7681.0,83464.000,102430.409,341.789,299.69,-12.526,0.004,11.170,0.112,1.1095
Auto_071,369.87,3443.91,369.87,3443.93,143.51033,43.06309,09h34m02.48s,+43d03m47.1s,8962.0,81673.000,97768.729,335.537,291.38,-12.475,0.004,11.221,0.112,1.1095
Auto_072,1595.16,416.59,1595.13,416.59,143.17753,44.29209,09h32m42.61s,+44d17m31.5s,8635.0,80596.000,98723.777,337.016,292.94,-12.486,0.004,11.210,0.112,1.1095
Auto_073,1681.58,448.13,1681.62,448.10,143.22547,44.30013,09h32m54.11s,+44d18m00.5s,8286.0,80341.000,97572.363,336.064,290.34,-12.473,0.004,11.223,0.112,1.1095
Auto_074,1080.97,2674.55,1081.01,2674.59,143.60345,43.45791,09h34m24.83s,+43d27m28.5s,7436.0,79597.000,96830.251,334.480,289.49,-12.465,0.004,11.231,0.112,1.1095
Auto_075,5179.06,820.32,5179.20,820.26,144.92238,44.90221,09h39m41.37s,+44d54m08.0s,7028.0,78893.000,104382.502,345.869,301.80,-12.547,0.004,11.150,0.112,1.1095
Auto_076,5014.29,694.65,5014.45,694.59,144.81064,44.90966,09h39m14.55s,+44d54m34.8s,7546.0,78463.000,107448.497,349.933,307.05,-12.578,0.004,11.118,0.112,1.1095
Auto_077,1166.27,2611.98,1166.28,2611.98,143.62329,43.49579,09h34m29.59s,+43d29m44.8s,7705.0,74052.000,90189.902,326.842,275.94,-12.388,0.004,11.309,0.112,1.1095
Auto_078,3869.05,3879.95,3869.16,3880.07,145.19293,43.63963,09h40m46.30s,+43d38m22.7s,6185.0,72514.000,97453.826,336.603,289.52,-12.472,0.004,11.224,0.112,1.1095
Auto_079,1343.18,2919.49,1343.16,2919.48,143.79008,43.43336,09h35m09.62s,+43d26m00.1s,6560.0,71205.000,89166.085,324.914,274.43,-12.375,0.004,11.321,0.112,1.1095
Auto_080,3755.22,2870.49,3755.39,2870.57,144.85820,43.94543,09h39m25.97s,+43d56m43.5s,5829.0,70442.000,95826.006,333.732,287.13,-12.454,0.004,11.243,0.112,1.1095
Auto_081,1173.27,3720.31,1173.26,3720.35,143.94321,43.14013,09h35m46.37s,+43d08m24.5s,6258.0,69923.000,89976.688,326.984,275.17,-12.385,0.004,11.311,0.112,1.1095
Auto_082,5598.90,2058.21,5598.96,2058.21,145.46733,44.58333,09h41m52.16s,+44d35m00.0s,6218.0,69072.000,101782.695,343.144,296.62,-12.519,0.004,11.177,0.112,1.1095
Auto_083,1048.16,2542.82,1048.19,2542.82,143.55101,43.49351,09h34m12.24s,+43d29m36.6s,7200.0,68858.000,83436.030,318.406,262.04,-12.303,0.004,11.393,0.112,1.1095
Auto_084,313.42,3147.86,313.42,3147.84,143.40072,43.14636,09h33m36.17s,+43d08m46.9s,7315.0,68137.000,82199.391,316.791,259.48,-12.287,0.004,11.409,0.112,1.1095
Auto_085,1461.49,2836.75,1461.51,2836.74,143.81896,43.48457,09h35m16.55s,+43d29m04.4s,6108.0,64504.000,80921.216,315.249,256.69,-12.270,0.004,11.426,0.112,1.1095
Auto_086,4889.97,3665.90,4890.14,3666.02,145.59459,43.91539,09h42m22.70s,+43d54m55.4s,5397.0,64359.000,87660.454,326.214,268.72,-12.357,0.004,11.339,0.112,1.1095
Auto_087,5957.72,1975.93,5957.87,1975.91,145.60820,44.68191,09h42m25.97s,+44d40m54.9s,6026.0,62790.000,91176.175,329.022,277.11,-12.400,0.004,11.297,0.112,1.1095
Auto_088,3347.72,551.32,3347.80,551.27,144.00789,44.61455,09h36m01.89s,+44d36m52.4s,5439.0,62410.000,78247.894,312.272,250.58,-12.234,0.004,11.463,0.112,1.1095
Auto_089,3628.27,2160.37,3628.41,2160.35,144.59895,44.15062,09h38m23.75s,+44d09m02.2s,5189.0,61295.000,83546.579,319.073,261.84,-12.305,0.004,11.392,0.112,1.1095
Auto_090,4701.46,2246.54,4701.65,2246.57,145.11111,44.34112,09h40m26.67s,+44d20m28.0s,5274.0,60304.000,85569.799,322.246,265.54,-12.331,0.004,11.366,0.112,1.1095
Auto_091,3843.94,2105.01,3844.09,2105.00,144.68097,44.21276,09h38m43.43s,+44d12m45.9s,4820.0,59264.000,78264.140,312.229,250.66,-12.234,0.004,11.463,0.112,1.1095
Auto_092,3757.02,254.58,3757.11,254.54,144.10799,44.79496,09h36m25.92s,+44d47m41.9s,5786.0,58838.000,76553.929,310.143,246.83,-12.210,0.004,11.487,0.112,1.1095
Auto_093,2693.14,4098.22,2693.16,4098.32,144.72601,43.32962,09h38m54.24s,+43d19m46.6s,5397.0,58822.000,77544.629,311.235,249.15,-12.224,0.004,11.473,0.112,1.1095
Auto_094,1441.20,1600.15,1441.22,1600.15,143.45345,43.87914,09h33m48.83s,+43d52m44.9s,6108.0,56993.000,68871.229,299.074,230.28,-12.095,0.005,11.601,0.112,1.1095
Auto_095,1714.82,1834.19,1714.85,1834.20,143.64340,43.86078,09h34m34.41s,+43d51m38.8s,5688.0,56600.000,69055.719,299.346,230.69,-12.098,0.005,11.598,0.112,1.1095
Auto_096,4272.07,808.69,4272.20,808.64,144.50378,44.72150,09h38m00.91s,+44d43m17.4s,5386.0,56370.000,74698.392,307.444,242.97,-12.183,0.004,11.513,0.112,1.1095
Auto_097,3682.06,673.29,3682.15,673.24,144.19543,44.64418,09h36m46.90s,+44d38m39.0s,5161.0,55697.000,71117.522,302.638,234.99,-12.130,0.005,11.566,0.112,1.1095
Auto_098,5076.65,3613.24,5076.80,3613.35,145.66455,43.97006,09h42m39.49s,+43d58m12.2s,4964.0,55671.000,82773.727,319.224,259.30,-12.295,0.004,11.402,0.112,1.1095
Auto_099,6135.33,122.35,6135.44,122.25,145.16131,45.32073,09h40m38.71s,+45d19m14.6s,5165.0,55667.000,74605.578,310.920,239.95,-12.182,0.005,11.514,0.112,1.1095
Auto_100,4508.83,3965.80,4508.98,3965.95,145.50534,43.74078,09h42m01.28s,+43d44m26.8s,4352.0,55106.000,74165.416,308.291,240.57,-12.176,0.005,11.521,0.112,1.1095
Auto_101,4822.88,2273.01,4823.06,2273.03,145.17391,44.35704,09h40m41.74s,+44d21m25.3s,4594.0,54533.000,73045.591,305.908,238.78,-12.159,0.005,11.537,0.112,1.1095
Auto_102,5963.12,1704.91,5963.32,1704.87,145.53414,44.77153,09h42m08.19s,+44d46m17.5s,5206.0,54464.000,74081.736,308.818,239.89,-12.174,0.005,11.522,0.112,1.1095
Auto_103,4627.84,365.81,4627.98,365.76,144.53849,44.93765,09h38m09.24s,+44d56m15.5s,5044.0,53631.000,69626.259,303.910,229.10,-12.107,0.005,11.589,0.112,1.1095
Auto_104,4054.01,3907.69,4054.11,3907.78,145.28401,43.66801,09h41m08.16s,+43d40m04.8s,4487.0,53271.000,76599.976,311.086,246.23,-12.211,0.004,11.486,0.112,1.1095
Auto_105,1842.86,2073.35,1842.89,2073.36,143.76969,43.81022,09h35m04.73s,+43d48m36.8s,4995.0,53012.000,65710.888,294.511,223.12,-12.044,0.005,11.652,0.112,1.1095
Auto_106,5343.84,2699.13,5343.95,2699.16,145.53123,44.32269,09h42m07.49s,+44d19m21.7s,4751.0,52979.000,78600.192,314.057,250.27,-12.239,0.004,11.458,0.112,1.1095
Auto_107,1338.53,3042.00,1338.57,3042.05,143.82308,43.39289,09h35m17.54s,+43d23m34.4s,5189.0,52751.000,65459.505,294.824,222.03,-12.040,0.005,11.656,0.112,1.1095
Auto_108,603.89,2126.72,603.91,2126.72,143.23432,43.53469,09h32m56.24s,+43d32m04.9s,5536.0,52581.000,63159.260,291.454,216.70,-12.001,0.005,11.695,0.112,1.1095
Auto_109,2135.45,3299.49,2135.53,3299.56,144.25142,43.47417,09h37m00.34s,+43d28m27.0s,4389.0,52338.000,69057.731,299.806,230.34,-12.098,0.005,11.598,0.112,1.1095
Auto_110,1386.92,1201.33,1386.77,1201.59,143.31339,43.99617,09h33m15.21s,+43d59m46.2s,5272.0,52285.000,79215.491,313.925,252.34,-12.247,0.004,11.449,0.112,1.1095
Auto_111,5690.05,1552.03,5690.22,1552.00,145.36572,44.76685,09h41m27.77s,+44d46m00.7s,4844.0,52092.000,69739.945,302.967,230.19,-12.109,0.005,11.588,0.112,1.1095
Auto_112,1574.21,4022.19,1574.19,4022.24,144.20629,43.12526,09h36m49.51s,+43d07m30.9s,5099.0,51990.000,65268.110,295.002,221.25,-12.037,0.005,11.660,0.112,1.1095
Auto_113,4460.39,2915.61,4460.59,2915.68,145.19038,44.07396,09h40m45.69s,+44d04m26.2s,4352.0,51280.000,71956.593,305.104,235.84,-12.143,0.005,11.554,0.112,1.1095
Auto_114,4932.27,3542.04,4932.46,3542.15,145.57939,43.96439,09h42m19.05s,+43d57m51.8s,4505.0,50160.000,70354.635,303.643,231.70,-12.118,0.005,11.578,0.112,1.1095
Auto_115,1765.65,1537.83,1765.71,1537.82,143.58036,43.96699,09h34m19.29s,+43d58m01.2s,4816.0,49987.000,62304.752,290.209,214.69,-11.986,0.005,11.710,0.112,1.1095
Auto_116,3920.97,3758.10,3921.08,3758.22,145.18236,43.68986,09h40m43.77s,+43d41m23.5s,4298.0,49940.000,67461.023,299.104,225.54,-12.073,0.005,11.624,0.112,1.1095
Auto_117,2906.90,2254.07,2907.02,2254.08,144.29959,43.97196,09h37m11.90s,+43d58m19.0s,3937.0,49699.000,64676.031,293.468,220.39,-12.027,0.005,11.670,0.112,1.1095
Auto_118,2902.77,2337.44,2902.83,2337.42,144.32159,43.94405,09h37m17.18s,+43d56m38.6s,4046.0,49212.000,69973.688,301.043,232.44,-12.112,0.005,11.584,0.112,1.1095
Auto_119,2991.90,3130.61,2991.98,3130.64,144.58748,43.70480,09h38m21.00s,+43d42m17.3s,3914.0,49015.000,66578.509,296.939,224.22,-12.058,0.005,11.638,0.112,1.1095
Auto_120,1678.69,178.13,1678.71,178.10,143.14516,44.38617,09h32m34.84s,+44d23m10.2s,5252.0,48840.000,59003.380,285.574,206.61,-11.927,0.005,11.769,0.112,1.1095
Auto_121,595.60,1974.35,595.62,1974.35,143.18653,43.58189,09h32m44.77s,+43d34m54.8s,5015.0,48681.000,59443.436,287.474,206.78,-11.935,0.005,11.761,0.112,1.1095
Auto_122,20.57,3003.29,20.56,3003.32,143.23079,43.13188,09h32m55.39s,+43d07m54.8s,5320.0,48613.000,59675.742,286.988,207.94,-11.939,0.005,11.757,0.112,1.1095
Auto_123,2785.63,2717.48,2785.69,2717.47,144.37733,43.79661,09h37m30.56s,+43d47m47.8s,4106.0,48402.000,67478.289,297.496,226.82,-12.073,0.005,11.624,0.112,1.1095
Auto_124,1615.26,436.00,1615.26,436.00,143.19221,44.29008,09h32m46.13s,+44d17m24.3s,5485.0,48290.000,58489.071,285.224,205.06,-11.918,0.005,11.779,0.112,1.1095
Auto_125,3899.44,3095.01,3899.58,3095.05,144.98678,43.90164,09h39m56.83s,+43d54m05.9s,4326.0,48266.000,66795.721,298.153,224.03,-12.062,0.005,11.635,0.112,1.1095
Auto_126,2091.16,2928.83,2091.23,2928.86,144.12611,43.58502,09h36m30.27s,+43d35m06.1s,4316.0,47091.000,59521.467,287.190,207.25,-11.937,0.005,11.760,0.112,1.1095
Auto_127,5237.10,797.39,5237.27,797.39,144.94241,44.92139,09h39m46.18s,+44d55m17.0s,4211.0,46739.000,63928.305,293.744,217.63,-12.014,0.005,11.682,0.112,1.1095
Auto_128,512.25,1050.09,512.25,1050.10,142.88085,43.86084,09h31m31.40s,+43d51m39.0s,5288.0,45180.000,53619.800,278.100,192.81,-11.823,0.006,11.873,0.112,1.1095
Auto_129,382.54,1985.22,382.57,1985.23,143.09569,43.53380,09h32m22.97s,+43d32m01.7s,4845.0,45144.000,54802.580,279.608,196.00,-11.847,0.006,11.849,0.112,1.1095
Auto_130,2764.85,3373.27,2764.90,3373.36,144.55413,43.57949,09h38m12.99s,+43d34m46.2s,3708.0,43363.000,56766.755,283.043,200.56,-11.885,0.005,11.811,0.112,1.1095
Auto_131,3850.28,522.69,3850.39,522.63,144.22843,44.72755,09h36m54.82s,+44d43m39.2s,4284.0,43043.000,56739.542,283.419,200.20,-11.885,0.005,11.812,0.112,1.1095
Auto_132,4923.02,2292.49,4923.18,2292.47,145.22505,44.37091,09h40m54.01s,+44d22m15.3s,3581.0,42979.000,59214.538,287.158,206.21,-11.931,0.005,11.765,0.112,1.1095
Auto_133,3596.49,1372.04,3596.59,1372.02,144.35845,44.40017,09h37m26.03s,+44d24m00.6s,3951.0,42548.000,56975.938,283.400,201.04,-11.889,0.005,11.807,0.112,1.1095
Auto_134,701.73,3914.80,701.75,3914.86,143.79044,42.98045,09h35m09.71s,+42d58m49.6s,4187.0,41563.000,50439.608,273.243,184.60,-11.757,0.006,11.939,0.112,1.1095
Auto_135,5642.76,3851.43,5642.85,3851.53,145.98670,44.00509,09h43m56.81s,+44d00m18.3s,3727.0,41420.000,62565.998,293.085,213.47,-11.991,0.005,11.706,0.112,1.1095
Auto_136,517.43,1638.43,517.48,1638.47,143.05451,43.67333,09h32m13.08s,+43d40m24.0s,3962.0,40868.000,50563.017,273.480,184.89,-11.760,0.006,11.937,0.112,1.1095
Auto_137,3602.19,2218.87,3602.34,2218.86,144.60383,44.12625,09h38m24.92s,+44d07m34.5s,3466.0,40424.000,54105.954,279.906,193.30,-11.833,0.006,11.863,0.112,1.1095
Auto_138,2041.46,911.38,2041.46,911.43,143.52211,44.22656,09h34m05.31s,+44d13m35.6s,3778.0,40145.000,51475.034,275.006,187.18,-11.779,0.006,11.917,0.112,1.1095
Auto_139,575.55,1881.89,575.58,1881.88,143.15087,43.60738,09h32m36.21s,+43d36m26.6s,4413.0,39751.000,48119.587,269.672,178.44,-11.706,0.006,11.991,0.112,1.1095
Auto_140,4212.96,1110.86,4213.09,1110.82,144.56392,44.61138,09h38m15.34s,+44d36m41.0s,3528.0,38993.000,51083.133,275.253,185.59,-11.771,0.006,11.926,0.112,1.1095
Auto_141,1439.87,400.48,1439.83,400.48,143.10335,44.26458,09h32m24.80s,+44d15m52.5s,4134.0,38502.000,47456.496,268.428,176.79,-11.691,0.006,12.006,0.112,1.1095
Auto_142,620.75,1440.40,620.77,1440.38,143.04258,43.75855,09h32m10.22s,+43d45m30.8s,3839.0,36851.000,44359.364,264.018,168.02,-11.617,0.006,12.079,0.113,1.1095
Auto_143,2316.95,3242.35,2316.99,3242.41,144.31635,43.53001,09h37m15.92s,+43d31m48.0s,3216.0,36641.000,47634.814,269.175,176.97,-11.695,0.006,12.002,0.112,1.1095
Auto_144,5197.99,1882.41,5198.16,1882.38,145.23438,44.56021,09h40m56.25s,+44d33m36.8s,3010.0,35768.000,48515.275,272.279,178.18,-11.715,0.006,11.982,0.112,1.1095
Auto_145,5939.18,2754.11,5939.37,2754.15,145.81784,44.42358,09h43m16.28s,+44d25m24.9s,3337.0,35689.000,49203.267,274.063,179.53,-11.730,0.006,11.966,0.112,1.1095
Auto_146,931.02,3414.04,931.02,3414.07,143.74892,43.18874,09h34m59.74s,+43d11m19.5s,3747.0,35464.000,43063.690,262.525,164.04,-11.585,0.007,12.111,0.113,1.1095
Auto_147,3840.48,404.39,3840.57,404.39,144.18961,44.76377,09h36m45.51s,+44d45m49.6s,3392.0,35414.000,48304.572,271.058,178.21,-11.710,0.006,11.986,0.112,1.1095
Auto_148,4822.22,1866.00,4822.41,1865.98,145.05814,44.48968,09h40m13.95s,+44d29m22.8s,3243.0,35307.000,47936.777,271.022,176.87,-11.702,0.006,11.995,0.112,1.1095
Auto_149,3541.49,3671.40,3541.55,3671.49,144.98714,43.64109,09h39m56.91s,+43d38m27.9s,3094.0,35056.000,49702.272,273.043,182.03,-11.741,0.006,11.955,0.112,1.1095
Auto_150,37.78,2018.19,37.78,2018.19,142.95367,43.45100,09h31m48.88s,+43d27m03.6s,3971.0,34685.000,41702.376,261.487,159.48,-11.550,0.007,12.146,0.113,1.1095
Auto_151,3921.52,1317.67,3921.63,1317.65,144.49062,44.48456,09h37m57.75s,+44d29m04.4s,3169.0,34295.000,47045.267,268.658,175.11,-11.681,0.006,12.015,0.112,1.1095
Auto_152,1061.49,3342.91,1061.48,3342.89,143.78628,43.23860,09h35m08.71s,+43d14m19.0s,3326.0,33658.000,41834.109,260.595,160.53,-11.554,0.007,12.143,0.113,1.1095
Auto_153,3909.75,3028.36,3909.88,3028.44,144.97266,43.92546,09h39m53.44s,+43d55m31.6s,2740.0,33608.000,45372.794,266.506,170.25,-11.642,0.006,12.054,0.113,1.1095
Auto_154,3444.54,1970.36,3444.66,1970.33,144.46137,44.17469,09h37m50.73s,+44d10m28.9s,2807.0,33493.000,46617.978,267.965,173.97,-11.671,0.006,12.025,0.113,1.1095
Auto_155,371.52,902.18,371.55,902.16,142.77550,43.87851,09h31m06.12s,+43d52m42.6s,3718.0,33111.000,39917.326,258.321,154.53,-11.503,0.007,12.194,0.113,1.1095
Auto_156,4516.31,3161.04,4516.49,3161.11,145.28463,44.00513,09h41m08.31s,+44d00m18.5s,2955.0,33059.000,46056.291,268.280,171.67,-11.658,0.006,12.038,0.113,1.1095
Auto_157,3675.16,1817.14,3675.30,1817.13,144.52205,44.27181,09h38m05.29s,+44d16m18.5s,2820.0,32905.000,43766.328,263.546,166.07,-11.603,0.007,12.094,0.113,1.1095
Auto_158,4753.52,2193.30,4753.64,2193.30,145.11974,44.36903,09h40m28.74s,+44d22m08.5s,2900.0,32769.000,48090.328,271.855,176.90,-11.705,0.006,11.991,0.112,1.1095
Auto_159,2657.71,958.00,2657.79,957.97,143.81333,44.34002,09h35m15.20s,+44d20m24.1s,3028.0,32306.000,40311.274,258.469,155.96,-11.514,0.007,12.183,0.113,1.1095
Auto_160,5847.64,2720.48,5847.80,2720.56,145.76674,44.41638,09h43m04.02s,+44d24m59.0s,2729.0,32303.000,46703.617,269.797,173.11,-11.673,0.006,12.023,0.113,1.1095
Auto_161,6198.29,2942.88,6198.48,2942.92,145.98837,44.41316,09h43m57.21s,+44d24m47.4s,2974.0,31495.000,43381.342,264.804,163.82,-11.593,0.007,12.103,0.113,1.1095
Auto_162,2653.10,1914.15,2653.20,1914.14,144.08763,44.02976,09h36m21.03s,+44d01m47.1s,2743.0,31345.000,40568.139,258.490,156.94,-11.520,0.007,12.176,0.113,1.1095
Auto_163,6118.44,2007.44,6118.63,2007.40,145.69060,44.70360,09h42m45.74s,+44d42m13.0s,2785.0,31013.000,44171.634,265.735,166.22,-11.613,0.007,12.084,0.113,1.1095
Auto_164,2556.87,1576.36,2556.97,1576.42,143.94690,44.11918,09h35m47.26s,+44d07m09.1s,2606.0,30748.000,39775.982,257.056,154.74,-11.499,0.007,12.197,0.113,1.1095
Auto_165,656.91,3814.88,656.92,3814.91,143.74231,43.00330,09h34m58.16s,+43d00m11.9s,3249.0,30674.000,37079.418,253.337,146.36,-11.423,0.007,12.274,0.113,1.1095
Auto_166,2181.73,919.74,2181.76,919.72,143.58762,44.25317,09h34m21.03s,+44d15m11.4s,3052.0,30277.000,37588.336,253.683,148.17,-11.438,0.007,12.259,0.113,1.1095
Auto_167,4647.74,2454.30,4647.86,2454.31,145.14545,44.26245,09h40m34.91s,+44d15m44.8s,2676.0,30273.000,44111.142,265.540,166.12,-11.611,0.007,12.085,0.113,1.1095
Auto_168,815.85,685.72,815.82,685.69,142.90884,44.04159,09h31m38.12s,+44d02m29.7s,3474.0,29719.000,35967.878,251.336,143.11,-11.390,0.008,12.307,0.113,1.1095
Auto_169,4671.43,2141.38,4671.60,2141.36,145.06762,44.36934,09h40m16.23s,+44d22m09.6s,2679.0,29657.000,41748.721,262.353,159.13,-11.552,0.007,12.145,0.113,1.1095
Auto_170,1213.85,713.23,1213.87,713.22,143.09390,44.11665,09h32m22.54s,+44d07m00.0s,3207.0,29381.000,35245.911,249.823,141.08,-11.368,0.008,12.329,0.113,1.1095
Auto_171,1931.69,2568.51,1931.73,2568.51,143.95176,43.66862,09h35m48.42s,+43d40m07.0s,2556.0,29124.000,37180.489,253.636,146.59,-11.426,0.007,12.271,0.113,1.1095
Auto_172,3419.44,1998.26,3419.59,1998.24,144.45799,44.16047,09h37m49.92s,+44d09m37.7s,2443.0,28478.000,39101.980,257.031,152.13,-11.480,0.007,12.216,0.113,1.1095
Auto_173,4324.39,507.05,4324.50,506.99,144.44045,44.82993,09h37m45.71s,+44d49m47.7s,2813.0,28378.000,37647.418,254.812,147.75,-11.439,0.007,12.257,0.113,1.1095
Auto_174,447.28,2619.47,447.31,2619.51,143.30759,43.34377,09h33m13.82s,+43d20m37.6s,2733.0,27921.000,33949.781,248.390,136.68,-11.327,0.008,12.369,0.113,1.1095
Auto_175,2443.81,2657.81,2443.92,2657.84,144.20672,43.74555,09h36m49.61s,+43d44m44.0s,2316.0,27779.000,35298.234,250.377,140.98,-11.369,0.008,12.327,0.113,1.1095
Auto_176,2566.77,2766.98,2566.67,2767.16,144.29307,43.73551,09h37m10.34s,+43d44m07.8s,1977.0,27147.000,39261.774,257.430,152.51,-11.485,0.007,12.211,0.113,1.1095
Auto_177,3728.82,2948.99,3728.88,2949.00,144.86844,43.91448,09h39m28.43s,+43d54m52.1s,2313.0,26789.000,38309.196,257.139,148.98,-11.458,0.007,12.238,0.113,1.1095
Auto_178,403.89,22.02,403.86,21.99,142.53190,44.16651,09h30m07.66s,+44d09m59.4s,3283.0,26757.000,32131.722,244.415,131.46,-11.267,0.008,12.429,0.113,1.1095
Auto_179,3346.92,210.56,3346.98,210.53,143.90834,44.72436,09h35m38.00s,+44d43m27.7s,2638.0,26655.000,34242.618,248.647,137.72,-11.336,0.008,12.360,0.113,1.1095
Auto_180,398.15,3723.50,398.21,3723.55,143.60260,42.97925,09h34m24.62s,+42d58m45.3s,2562.0,26510.000,32025.306,245.027,130.70,-11.264,0.008,12.433,0.113,1.1095
Auto_181,5401.13,2966.17,5401.31,2966.23,145.63197,44.24679,09h42m31.67s,+44d14m48.5s,2375.0,26374.000,36328.269,254.108,142.96,-11.401,0.008,12.296,0.113,1.1095
Auto_182,3302.54,4122.16,3302.64,4122.32,145.00569,43.44589,09h40m01.37s,+43d26m45.2s,2174.0,26344.000,35264.593,251.328,140.31,-11.368,0.008,12.328,0.113,1.1095
