ra_deg,dec_deg,b_inst,v_inst,b_cat,v_cat,color_inst,color_cat,diff_b,diff_v
143.95049,43.80583,-8.270389999999999,-9.7259,15.942935233890136,14.552004592985352,1.4555100000000003,1.3909306409047844,24.213325233890135,24.27790459298535
144.78316,44.58426,-8.41339,-9.1929,15.65396014923096,15.06871974685669,0.7795100000000001,0.5852404023742697,24.06735014923096,24.261619746856688
144.26042,44.97091,-8.49339,-9.3989,15.684023404437015,14.855976132711913,0.9055099999999996,0.8280472717251026,24.177413404437015,24.254876132711914
144.42971,44.30071,-8.33939,-9.3269,15.717976438243175,14.909104256769528,0.9875100000000003,0.8088721814736477,24.057366438243175,24.236004256769526
143.47748,44.20534,-8.20739,-8.9779,15.840391484576175,15.27729220708325,0.7705099999999998,0.5630992774929258,24.047781484576177,24.255192207083248
144.98257,44.43136,-8.36939,-9.1639,15.662576228678226,15.064675687998534,0.7945100000000007,0.5979005406796922,24.031966228678225,24.228575687998536
143.61221,44.53417,-8.30339,-9.0729,15.711838401463872,15.170857071088133,0.7695100000000004,0.5409813303757396,24.015228401463872,24.243757071088133
143.23368,43.60115,-8.24339,-9.1989,15.817331053436035,15.095622372299317,0.9555100000000003,0.7217086811367182,24.060721053436033,24.29452237229932
144.2525,44.85407,-8.42339,-9.277899999999999,15.744885991978517,15.01256474784619,0.8545099999999994,0.7323212441323275,24.16827599197852,24.290464747846187
142.94998,43.81639,-8.21339,-9.0349,15.797268028840088,15.205698421187865,0.82151,0.5915696076522234,24.01065802884009,24.240598421187865
144.64516,44.348,-8.23439,-9.3199,15.769287313823485,14.927380169687378,1.085510000000001,0.8419071441361066,24.003677313823484,24.24728016968738
145.5102,43.78623,-8.23039,-9.2749,15.905970472056651,14.963607285639155,1.0445100000000007,0.9423631864174968,24.13636047205665,24.238507285639155
143.87128,44.34347,-8.35939,-9.6749,15.844280487755372,14.58173576701709,1.3155099999999997,1.2625447207382816,24.20367048775537,24.256635767017087
144.11894,44.17459,-8.36539,-9.0009,15.832858198274174,15.249727147048217,0.63551,0.5831310512259567,24.19824819827417,24.250627147048217
143.58014,43.66905,-8.18939,-9.1159,15.814089309606935,15.165475070996095,0.9265100000000004,0.6486142386108398,24.003479309606934,24.281375070996095
143.13043,43.65506,-8.03739,-9.1499,15.895456841209961,15.133395694385253,1.1125100000000003,0.762061146824708,23.93284684120996,24.283295694385252
144.22812,43.38764,-8.139389999999999,-9.3589,15.968955722153085,14.876193895667843,1.2195100000000014,1.0927618264852423,24.108345722153082,24.235093895667845
144.1852,44.07562,-8.28139,-8.9779,15.89849689261621,15.23189494816211,0.69651,0.6666019444541007,24.17988689261621,24.20979494816211
144.62713,43.84272,-8.08039,-9.0579,15.843021800909192,15.156300722165033,0.9775100000000005,0.6867210787441582,23.923411800909193,24.21420072216503
144.71084,44.18031,-8.33739,-9.1549,15.897464414850111,15.070483342043941,0.8175100000000004,0.82698107280617,24.234854414850112,24.22538334204394
145.06603,44.25117,-8.18539,-9.1739,15.907141098218752,15.076961284539307,0.9885099999999998,0.8301798136794449,24.09253109821875,24.250861284539305
144.09958,44.68856,-8.238389999999999,-9.1419,15.842220076989747,15.103529598498536,0.9035100000000007,0.7386904784912112,24.080610076989746,24.245429598498536
145.20205,43.59898,-8.25739,-9.1439,15.83359033794947,15.155341362855099,0.8865100000000012,0.6782489750943714,24.090980337949468,24.2992413628551
143.72321,44.61221,-8.174389999999999,-9.216899999999999,15.857610329943608,15.064707034430052,1.04251,0.7929032955135558,24.032000329943607,24.281607034430053
145.26256,44.08744,-8.219389999999999,-9.1829,15.8440521602417,15.052213479052735,0.9635100000000012,0.791838681188965,24.0634421602417,24.235113479052735
144.83949,43.43405,-8.15939,-8.934899999999999,15.840493599134279,15.275285789391601,0.7755099999999988,0.5652078097426774,23.99988359913428,24.210185789391602
143.66132,44.65405,-8.296389999999999,-9.2249,15.805337337574223,15.054963922460448,0.9285100000000011,0.7503734151137742,24.10172733757422,24.27986392246045
143.64506,43.3803,-8.09039,-8.886899999999999,15.914237908858398,15.364833380928467,0.7965099999999996,0.5494045279299318,24.004627908858396,24.251733380928464
144.37119,44.91454,-8.37539,-9.1629,15.817220458459474,15.078529979968263,0.787510000000001,0.7386904784912112,24.192610458459473,24.241429979968263
144.92203,44.64056,-8.28239,-8.9649,15.901376525833985,15.277075981162598,0.6825100000000006,0.624300544671387,24.183766525833985,24.241975981162597
143.43895,44.52111,-8.334389999999999,-9.1029,15.949554978769287,15.233150779047975,0.7685100000000009,0.7164041997213122,24.283944978769284,24.336050779047973
143.77484,43.15338,-8.10539,-9.0159,15.843857352235354,15.260727306853514,0.9105100000000004,0.5831300453818393,23.949247352235354,24.276627306853513
144.61508,44.07328,-8.174389999999999,-9.0429,15.887121186629884,15.18874304514331,0.8685100000000006,0.6983781414865735,24.061511186629883,24.231643045143308
144.25556,43.60643,-8.09539,-9.078899999999999,15.895555077951416,15.179150878230104,0.983509999999999,0.7164041997213122,23.990945077951416,24.2580508782301
145.33341,44.08444,-8.11539,-9.1619,15.910830541683595,15.041180333101074,1.0465099999999996,0.8696502085825202,24.026220541683593,24.203080333101074
143.40403,44.41082,-8.14839,-9.0339,15.898729168664795,15.237419225329468,0.88551,0.6613099433353273,24.047119168664793,24.271319225329467
144.2688,44.70529,-8.30439,-9.0049,15.91969690973511,15.239330954159545,0.7005099999999995,0.6803659555755655,24.22408690973511,24.244230954159544
144.59941,43.45956,-8.10439,-8.905899999999999,15.867888195887208,15.315323674730957,0.8015099999999986,0.5525645211562509,23.972278195887206,24.221223674730957
143.75499,43.46199,-8.020389999999999,-8.950899999999999,15.975032988134771,15.347563233105467,0.93051,0.6274697550293045,23.99542298813477,24.298463233105466
143.47085,44.14816,-8.09239,-8.9599,15.90724383603003,15.27554611558484,0.8675099999999993,0.6316977204451906,23.99963383603003,24.23544611558484
143.44272,43.49728,-8.081389999999999,-8.9949,16.03558040735498,15.261825721157715,0.9135100000000005,0.7737546861972664,24.11697040735498,24.256725721157714
143.67913,43.32084,-8.09239,-8.8199,15.973258424203857,15.4659421761427,0.7275100000000005,0.5073162480611568,24.065648424203857,24.2858421761427
144.59692,43.45434,-8.206389999999999,-8.7609,16.089334398119142,15.486156256750975,0.5545100000000005,0.6031781413681667,24.29572439811914,24.247056256750973
145.17646,43.54341,-8.15139,-8.7859,15.858809471044923,15.473115230603028,0.6345100000000006,0.3856942404418948,24.01019947104492,24.259015230603026
143.55824,44.47326,-8.09239,-9.4089,16.087284223609387,14.83992627427319,1.3165099999999992,1.2473579493361981,24.17967422360939,24.24882627427319
144.71644,44.83018,-8.241389999999999,-8.9009,15.9384389227793,15.333148599676024,0.6595100000000009,0.6052903231032758,24.1798289227793,24.234048599676022
145.46733,43.72404,-8.158389999999999,-9.0069,15.93637370445166,15.262361144295166,0.848510000000001,0.674012560156493,24.09476370445166,24.269261144295164
143.95762,43.43918,-8.10139,-9.0299,15.923676302672364,15.224237772583496,0.9285099999999993,0.6994385300888677,24.025066302672364,24.254137772583498
144.10582,43.8297,-8.02339,-8.8649,15.934449874792481,15.359755313916015,0.8415100000000013,0.5746945608764662,23.95783987479248,24.224655313916017
143.82759,43.30912,-8.13839,-8.9619,15.92199024529419,15.315644766116334,0.8235100000000006,0.6063454791778558,24.06038024529419,24.277544766116335
145.47862,43.76821,-8.15639,-8.9469,15.928113057535157,15.289015809336671,0.7905099999999994,0.6390972481984853,24.08450305753516,24.23591580933667
143.1769,43.7985,-8.06739,-8.8429,16.04578370561743,15.443660576390503,0.7755100000000006,0.6021231292269285,24.11317370561743,24.286560576390503
145.23752,43.66337,-8.11939,-9.1349,15.98718948439673,15.111132892231566,1.0155100000000008,0.8760565921651633,24.10657948439673,24.246032892231568
143.69469,43.53427,-8.01339,-9.4399,16.149728966454102,14.850259814868652,1.4265100000000004,1.2994691515854502,24.1631189664541,24.29015981486865
144.98313,44.63903,-8.21039,-9.1949,15.921759329071051,15.071319939498899,0.9845100000000002,0.850439389572152,24.13214932907105,24.2662199394989
144.05873,43.38007,-7.90839,-9.136899999999999,16.094153926505374,15.122858751468993,1.228509999999999,0.9712951750363814,24.002543926505375,24.259758751468993
144.57756,44.2152,-8.12539,-9.0559,16.001582563378907,15.172469044696046,0.93051,0.8291135186828615,24.126972563378907,24.228369044696045
143.67967,44.6873,-8.16339,-8.8769,15.979795706323246,15.347041630480955,0.7135099999999994,0.6327540758422909,24.143185706323244,24.223941630480955
143.79042,43.33848,-8.07039,-8.7669,16.060575992166996,15.462675451487303,0.69651,0.5979005406796922,24.130965992166995,24.229575451487303
145.22854,44.28043,-8.07439,-8.9019,15.913473059698488,15.317683022000121,0.8275100000000002,0.5957900376983662,23.987863059698487,24.219583022000123
144.51419,44.87543,-8.22039,-9.0129,15.934444848272948,15.22016190279834,0.79251,0.7142829454746078,24.154834848272948,24.23306190279834
145.64462,44.05521,-8.24239,-8.9739,15.832740861648926,15.27280201256543,0.7315100000000001,0.5599388490834958,24.075130861648926,24.24670201256543
143.77254,43.79496,-8.04039,-8.8399,16.052958935284185,15.437108850229002,0.7995099999999997,0.6158500850551825,24.093348935284183,24.277008850229002
145.5656,43.97601,-8.16739,-8.809899999999999,16.023559735717775,15.385520139007568,0.6425099999999997,0.6380395967102075,24.190949735717773,24.195420139007567
144.39261,44.71881,-8.13839,-9.1099,15.8775520713125,15.151599345813477,0.9715100000000003,0.7259527254990239,24.0159420713125,24.261499345813476
145.03316,44.47749,-8.12539,-8.7419,16.08606223668311,15.468100832036864,0.6165099999999999,0.6179614046462447,24.211452236683108,24.21000083203686
143.18767,44.2579,-8.26539,-8.8799,16.078590223508552,15.40034124841418,0.6145099999999992,0.6782489750943714,24.343980223508552,24.28024124841418
143.84489,44.72577,-8.126389999999999,-8.8379,16.037901130389656,15.403033191824216,0.7115100000000005,0.6348679385654403,24.164291130389657,24.240933191824215
144.23248,43.8102,-8.02139,-8.902899999999999,15.990301671568362,15.337456635681884,0.8815099999999987,0.6528450358864788,24.011691671568364,24.240356635681884
142.90803,43.98749,-8.06639,-8.9599,16.081581419104257,15.307825718823116,0.8935099999999991,0.773755700281141,24.14797141910426,24.267725718823115
145.02138,43.71166,-7.91739,-8.8839,16.001622396447754,15.342428715716553,0.9665100000000004,0.6591936807312013,23.919012396447755,24.226328715716555
143.81816,44.35478,-7.91639,-8.8639,16.01389871175391,15.440258873187988,0.9475099999999994,0.5736398385659225,23.93028871175391,24.304158873187987
143.79246,44.20725,-7.73039,-8.8839,16.04469690973511,15.364330954159545,1.1535100000000007,0.6803659555755637,23.77508690973511,24.248230954159546
144.47474,44.36276,-8.02339,-8.8669,16.13121953611914,15.40208276734082,0.8435100000000002,0.7291367687783197,24.15460953611914,24.26898276734082
144.17557,44.66049,-7.91739,-9.5329,16.215196532484377,14.713845604302247,1.6155099999999996,1.5013509281821307,24.13258653248438,24.246745604302248
143.69599,43.33558,-7.80539,-8.857899999999999,16.101390181884764,15.436904980010986,1.052509999999999,0.6644852018737772,23.906780181884763,24.294804980010987
143.17078,44.36014,-7.84539,-8.796899999999999,16.172450336112306,15.467711164646484,0.951509999999999,0.7047391714658211,24.017840336112307,24.26461116464648
144.51495,43.51356,-7.85439,-8.9309,16.005050215057622,15.337390332076902,1.076509999999999,0.6676598829807201,23.859440215057624,24.2682903320769
144.74579,43.50438,-7.79139,-9.3379,16.163145377630613,14.925546936276247,1.5465099999999996,1.2375984413543666,23.954535377630613,24.263446936276246
144.36542,43.438,-7.82939,-8.7349,16.194685814786133,15.504785010850341,0.9055099999999996,0.6899008039357923,24.024075814786134,24.23968501085034
142.95713,44.29184,-7.92939,-8.9729,16.039219528489745,15.310082759711426,1.0435099999999995,0.7291367687783197,23.968609528489743,24.282982759711423
144.115,44.08684,-7.97739,-9.1519,16.30371668774268,15.065033704010741,1.1745099999999997,1.2386829837319375,24.281106687742678,24.216933704010742
144.93099,43.76851,-7.94939,-8.7069,16.115190740356457,15.556304936523432,0.757509999999999,0.5588858038330251,24.064580740356458,24.26320493652343
143.69245,43.67811,-7.83239,-8.6259,16.14341814099219,15.643459420867432,0.7935099999999995,0.4999587201247575,23.97580814099219,24.26935942086743
145.56058,43.89861,-8.15439,-8.9139,16.005282331190436,15.342914689202146,0.7595100000000006,0.6623676419882898,24.159672331190436,24.256814689202145
142.97601,44.11537,-7.73939,-8.6959,16.1641284560708,15.56517208864551,0.9565099999999997,0.5989563674252896,23.9035184560708,24.26107208864551
145.6363,43.90938,-7.91639,-8.8629,16.07380641345728,15.39132126531726,0.94651,0.6824851481400209,23.99019641345728,24.25422126531726
145.53915,44.03998,-8.030389999999999,-8.9519,16.007450374259278,15.302711202793457,0.9215100000000014,0.7047391714658211,24.037840374259275,24.254611202793456
143.69118,43.79544,-7.9103900000000005,-9.1819,16.09641509981104,15.061776172781247,1.2715100000000001,1.0346389270297927,24.00680509981104,24.24367617278125
143.73845,43.73519,-8.07139,-9.1499,16.155851141631835,15.122286656051758,1.0785100000000014,1.0335644855800776,24.227241141631836,24.27218665605176
143.04576,43.97621,-7.86639,-8.8769,16.164466874521242,15.392838626185425,1.0105099999999991,0.7716282483358174,24.03085687452124,24.269738626185422
143.01181,44.22496,-7.9743900000000005,-8.8379,16.1765533410879,15.450599603564939,0.8635099999999989,0.7259537375229606,24.1509433410879,24.288499603564937
144.11655,44.49714,-8.08339,-8.6279,16.140945975775146,15.61890761590271,0.5445100000000007,0.5220383598724361,24.224335975775148,24.24680761590271
143.84068,44.31857,-7.86339,-8.7109,16.152877802894043,15.508493593670167,0.8475100000000007,0.6443842092238761,24.016267802894042,24.21939359367017
143.05118,44.06799,-8.004389999999999,-8.7949,16.02048841639259,15.476348244806635,0.7905100000000012,0.5441401715859531,24.02487841639259,24.271248244806635
145.11638,43.67596,-7.95939,-8.7389,16.119716909936525,15.529201786730956,0.7795099999999993,0.5905151232055683,24.079106909936524,24.268101786730956
143.62533,44.36511,-8.004389999999999,-9.0399,16.160036493475097,15.225169615658691,1.0355100000000004,0.9348668778164058,24.164426493475098,24.26506961565869
144.44039,43.75409,-7.86239,-8.9299,16.12323202221411,15.300512216126831,1.0675099999999995,0.8227198060872798,23.985622022214113,24.23041221612683
144.70712,43.76267,-8.00239,-8.8939,16.094663523718264,15.366588488079834,0.8915100000000002,0.7280750356384296,24.097053523718266,24.260488488079837
144.13939,44.15487,-7.91739,-8.9689,16.26815317613917,15.29685902365527,1.0515099999999995,0.9712941524838996,24.18554317613917,24.26575902365527
144.00425,43.30874,-7.88339,-8.7949,16.199349466047614,15.506269515175656,0.9115099999999998,0.6930799508719581,24.082739466047613,24.30116951517566
145.50024,44.08522,-7.87139,-9.4639,16.30856128008204,14.795155143345212,1.5925100000000008,1.5134061367368261,24.179951280082037,24.259055143345215
143.64234,43.53124,-7.74939,-8.857899999999999,16.300472755387208,15.41052820970874,1.108509999999999,0.8899445456784676,24.04986275538721,24.268428209708738
143.78065,43.69576,-7.87339,-8.4869,16.370639698910892,15.812807897126586,0.6135100000000007,0.5578318017843067,24.244029698910893,24.299707897126588
144.1008,43.91516,-7.85639,-9.0969,16.318022060772464,15.168076989938475,1.2405099999999996,1.1499450708339882,24.174412060772465,24.264976989938475
144.26921,43.51675,-7.73639,-8.8529,16.278076957416022,15.377445026541013,1.11651,0.9006319308750097,24.014466957416023,24.230345026541013
144.5144,43.61283,-7.73739,-8.4879,16.321551298503664,15.744748154459106,0.7505099999999993,0.5768031440445576,24.058941298503665,24.232648154459106
144.60578,44.82849,-7.9103900000000005,-8.8049,16.040819690328618,15.448194544026366,0.8945099999999995,0.592625146302252,23.951209690328618,24.253094544026368
144.50373,44.41586,-7.93539,-8.6179,16.14989040541113,15.618383006217774,0.6825100000000006,0.531507399193357,24.085280405411133,24.236283006217775
143.81841,44.72343,-7.86839,-8.578899999999999,16.246409154336916,15.662223954478272,0.7105099999999993,0.5841851998586449,24.114799154336914,24.24112395447827
144.57645,44.85052,-7.97639,-8.7869,16.11340937328711,15.458447641847656,0.810509999999999,0.6549617314394531,24.089799373287107,24.245347641847655
143.87242,43.89284,-7.99239,-8.6389,16.31056762333472,15.613248811623656,0.6465099999999993,0.6973188117110638,24.30295762333472,24.252148811623655
143.69811,44.68333,-7.74439,-9.2319,16.32143899875879,15.026316412180662,1.4875099999999994,1.2951225865781275,24.06582899875879,24.258216412180662
143.09043,43.75264,-7.72939,-8.9599,16.323107582383788,15.327138812873049,1.2305099999999989,0.9959687695107391,24.052497582383786,24.28703881287305
145.08035,44.33826,-7.82039,-8.6269,16.14639605480811,15.6254100162666,0.8065099999999994,0.5209860385415119,23.96678605480811,24.2523100162666
144.73477,43.85455,-7.81139,-8.6669,16.225589054288577,15.547341089158202,0.8555099999999998,0.6782479651303746,24.036979054288576,24.2142410891582
143.77174,44.41965,-7.63239,-8.6939,16.250775532153565,15.530128248022338,1.0615099999999993,0.7206472841312266,23.883165532153566,24.224028248022336
143.95264,43.8449,-7.89939,-8.6709,16.50013099448389,15.811290146984131,0.7715099999999993,0.6888408474997583,24.39952099448389,24.48219014698413
145.25667,43.79815,-7.61939,-8.7119,16.175301621207037,15.562621177311522,1.0925099999999999,0.6126804438955151,23.794691621207036,24.27452117731152
145.42656,43.91842,-7.87039,-8.703899999999999,16.198051536560303,15.530390644073364,0.8335099999999986,0.6676608924869392,24.068441536560304,24.23429064407336
143.4537,44.19627,-7.74139,-9.078899999999999,16.365079881502446,15.182707739912841,1.337509999999999,1.182372141589605,24.106469881502445,24.26160773991284
144.79014,43.94196,-7.85139,-8.5019,16.22890460119165,15.751004352999146,0.6505099999999988,0.47790024819250476,24.080294601191653,24.252904352999145
145.48241,44.09858,-7.85939,-8.7019,16.22781942538965,15.55486610136157,0.8425099999999999,0.6729533240280805,24.087209425389652,24.25676610136157
145.47892,43.76378,-7.94639,-8.6129,16.23311240903662,15.594015160838136,0.6665099999999997,0.6390972481984853,24.179502409036623,24.206915160838136
144.31999,44.71242,-8.07239,-8.9729,16.342335101664066,15.317368520945312,0.9005099999999988,1.024966580718754,24.414725101664068,24.29026852094531
143.57732,43.21671,-7.67539,-8.6029,16.25189862783057,15.678258789264648,0.9275099999999998,0.5736398385659225,23.92728862783057,24.281158789264648
143.89783,44.79934,-7.92039,-9.1649,16.311854911065673,15.06341302145691,1.2445099999999991,1.2484418896087632,24.232244911065674,24.22831302145691
144.00867,43.6314,-7.91439,-8.5709,16.31217649586768,15.651924203238037,0.6565099999999999,0.6602522926296412,24.22656649586768,24.222824203238037
143.12993,43.66892,-7.91239,-8.5169,16.2927157661377,15.70220164909668,0.6045099999999994,0.5905141170410211,24.2051057661377,24.21910164909668
145.06909,44.85031,-7.98339,-9.0509,16.181600433062997,15.194216129446286,1.0675100000000004,0.9873843036167109,24.164990433062997,24.245116129446288
145.38068,43.83794,-7.9103900000000005,-8.5799,16.212748675895753,15.694917307102173,0.6695099999999998,0.5178313687935798,24.123138675895753,24.274817307102175
144.01914,44.78225,-7.76439,-8.530899999999999,16.295665227998295,15.655511288588743,0.7665099999999994,0.6401539394095526,24.060055227998294,24.186411288588744
143.52924,44.26509,-7.85539,-8.8229,16.336882185914554,15.430903233062011,0.9675100000000008,0.9059789528525428,24.192272185914554,24.253803233062012
145.508,44.44333,-7.86639,-9.0679,16.242029522123048,15.164348970322754,1.2015099999999999,1.0776805518002934,24.108419522123047,24.232248970322754
143.87452,43.8716,-7.62539,-8.5779,16.264990657281498,15.658645178103638,0.9525099999999993,0.6063454791778593,23.890380657281497,24.23654517810364
143.65042,43.52531,-7.69639,-8.6499,16.363458484515142,15.668259199209714,0.9535100000000005,0.6951992853054278,24.059848484515143,24.318159199209717
143.82174,43.87418,-7.7613900000000005,-8.4929,16.3412718866333,15.719084244824218,0.7315100000000001,0.6221876418090826,24.1026618866333,24.21198424482422
143.08597,43.92353,-7.71239,-8.4899,16.322680303501958,15.722668061292236,0.7775100000000004,0.600012242209722,24.035070303501957,24.212568061292238
144.34591,44.71628,-7.85539,-8.6549,16.231576998850347,15.633675451685667,0.7995099999999997,0.59790154716468,24.086966998850347,24.288575451685666
144.53236,44.57684,-7.48539,-8.2889,16.412933154012208,15.923481394337891,0.8035100000000002,0.4894517596743171,23.898323154012207,24.21238139433789
144.96269,43.77389,-7.68739,-8.7689,16.315141090589357,15.484961276909912,1.0815100000000006,0.8301798136794449,24.002531090589358,24.253861276909912
143.58751,44.22681,-7.89539,-8.4949,16.337145547573005,15.768775584367795,0.5995099999999995,0.5683699632052104,24.232535547573004,24.263675584367796
142.93009,44.30748,-7.73739,-8.5299,16.3620940389834,15.753637096871827,0.7925099999999992,0.6084569421115731,24.0994840389834,24.283537096871825
145.1604,43.95764,-7.84639,-9.3849,16.2869351185813,14.859980366276977,1.5385099999999996,1.426954752304324,24.1333251185813,24.244880366276977
144.77671,43.8695,-7.77939,-8.4939,16.289646227931154,15.680132978868897,0.7145099999999998,0.6095132490622568,24.069036227931154,24.174032978868897
144.03253,43.63543,-7.8173900000000005,-9.0859,16.518081982508303,15.17619098430127,1.26851,1.3418909982070328,24.335471982508302,24.26209098430127
144.3303,44.38532,-7.63839,-8.780899999999999,16.37351724880957,15.473953762680177,1.1425099999999988,0.8995634861293933,24.01190724880957,24.254853762680177
143.70728,44.1189,-7.65539,-8.5709,16.374230479244144,15.673732523439453,0.9155100000000003,0.7004979558046909,24.029620479244144,24.244632523439453
144.45405,44.67314,-7.78439,-8.5509,16.333755399621342,15.752734513324096,0.7665100000000002,0.5810208862972459,24.11814539962134,24.3036345133241
144.5347,43.46254,-7.53939,-8.5519,16.424365030650883,15.64529290276538,1.0125099999999998,0.7790721278855024,23.963755030650884,24.19719290276538
143.76163,43.91107,-7.67939,-9.2369,16.45293548479224,15.025980732487914,1.5575100000000006,1.426954752304324,24.13232548479224,24.262880732487915
143.29742,43.78408,-7.93639,-8.3639,16.498474577490242,15.902683533398434,0.42750999999999895,0.5957910440918077,24.43486457749024,24.266583533398432
144.48069,44.52495,-7.64939,-8.3339,16.305651682676764,15.866565714447752,0.6845099999999995,0.439085968229012,23.955041682676764,24.200465714447752
145.4419,44.4848,-7.85239,-8.6649,16.36702308093409,15.594332144683104,0.8125099999999996,0.7726909362509851,24.21941308093409,24.259232144683104
144.65142,44.66929,-7.6843900000000005,-8.5729,16.371331618329105,15.630517677773925,0.8885100000000001,0.7408139405551797,24.055721618329105,24.203417677773928
144.28598,43.25681,-7.75039,-8.5359,16.426999289491214,15.71165624667285,0.7855099999999995,0.7153430428183629,24.177389289491213,24.24755624667285
143.55619,44.04549,-7.80339,-8.6639,16.571716685844486,15.599349851810425,0.8605099999999997,0.9723668340340605,24.375106685844486,24.263249851810425
144.21637,44.7621,-7.77139,-8.5819,16.28430235365943,15.67162090263806,0.810509999999999,0.6126814510213716,24.05569235365943,24.25352090263806
145.4153,43.70058,-7.70639,-8.6609,16.296441380127934,15.572610772796143,0.95451,0.7238306073317915,24.002831380127933,24.233510772796144
145.01927,44.57289,-7.62239,-8.3749,16.427840093866227,15.865795010439935,0.75251,0.5620450834262911,24.050230093866226,24.240695010439936
143.3047,43.74327,-7.47639,-8.5959,16.5520036448606,15.643886158984497,1.11951,0.9081174858761045,24.0283936448606,24.239786158984497
144.42664,43.70248,-7.59439,-8.4199,16.385716703942876,15.795201580737304,0.8255100000000004,0.5905151232055719,23.980106703942877,24.215101580737304
143.45312,44.44793,-7.81539,-8.2059,16.415293501304696,15.973061661518063,0.3905099999999999,0.4422318397866327,24.230683501304696,24.178961661518063
144.0439,44.67563,-7.69939,-8.8229,16.34923127922266,15.463560343817626,1.1235100000000005,0.8856709354050345,24.04862127922266,24.286460343817627
145.44201,44.57807,-7.81339,-8.7089,16.265112879908703,15.518987924974848,0.8955099999999998,0.7461249549338547,24.078502879908704,24.227887924974848
145.07552,43.6245,-7.95539,-8.4449,16.368244278534913,15.736546558089723,0.4895100000000001,0.6316977204451906,24.323634278534914,24.181446558089725
143.60588,43.4416,-7.66139,-8.7219,16.439474287323247,15.50567841038501,1.0605099999999998,0.9337958769382375,24.100864287323247,24.227578410385007
144.07397,43.92986,-7.78039,-8.607899999999999,16.42489982114478,15.663901896068237,0.8275099999999993,0.7609979250765431,24.20528982114478,24.271801896068236
144.42063,44.60888,-7.55739,-8.6419,16.326554833810793,15.610150634089479,1.0845099999999999,0.716404199721314,23.883944833810794,24.25205063408948
143.73757,43.99868,-7.72239,-8.6009,16.35344452020899,15.639161574734375,0.8785099999999995,0.7142829454746131,24.07583452020899,24.240061574734376
144.4369,44.29906,-7.94139,-8.325899999999999,16.50161462981836,15.882596486055176,0.3845099999999988,0.6190181437631832,24.44300462981836,24.208496486055175
144.2714,44.52579,-7.4423900000000005,-8.671899999999999,16.31511433688575,15.607195013563963,1.2295099999999985,0.7079193233217858,23.75750433688575,24.27909501356396
145.34063,43.96298,-7.52339,-8.6869,16.359170127783205,15.519395565075683,1.1635099999999996,0.8397745627075217,23.882560127783204,24.206295565075685
144.27112,44.93307,-7.80639,-8.6419,16.411628562585452,15.609145637683104,0.8355099999999993,0.802482924902348,24.218018562585453,24.251045637683106
144.17602,44.31965,-7.70139,-8.5879,16.350555001657472,15.634150801936158,0.8865099999999995,0.716404199721314,24.051945001657472,24.222050801936156
143.9333,44.32627,-7.52839,-8.5749,16.34600720959815,15.709024208158691,1.0465099999999996,0.6369830014394573,23.87439720959815,24.28392420815869
145.42959,44.28421,-7.83039,-8.607899999999999,16.227652903602053,15.648740984417236,0.7775099999999986,0.5789119191848169,24.058042903602054,24.256640984417235
144.12394,44.00722,-7.67739,-8.902899999999999,16.456068847314455,15.38592591875,1.225509999999999,1.0701429285644544,24.133458847314454,24.28882591875
143.11227,44.01908,-7.57739,-9.0169,16.390694865193115,15.269896914022095,1.4395099999999994,1.1207979511710207,23.968084865193116,24.286796914022094
144.06925,43.5589,-7.50439,-8.6219,16.296195480002687,15.645465938740113,1.1175100000000002,0.6507295412625744,23.800585480002688,24.267365938740113
143.10854,43.78569,-7.61939,-8.5939,16.49478943572998,15.67100463897705,0.9745099999999995,0.8237847967529301,24.11417943572998,24.26490463897705
143.67364,43.67388,-7.85539,-8.437899999999999,16.506360957772472,15.822816141291987,0.5825099999999992,0.6835448164804845,24.361750957772472,24.260716141291987
145.26618,44.67983,-7.77839,-8.8409,16.394307990094237,15.386530052651857,1.0625099999999996,1.0077779374423805,24.172697990094235,24.227430052651854
144.53463,43.83707,-7.57739,-8.7079,16.438370453863538,15.523835196957393,1.1305100000000001,0.9145352569061451,24.01576045386354,24.231735196957395
144.12812,44.50857,-7.55639,-8.3589,16.397846979557134,15.877912211210205,0.8025099999999998,0.5199347683469284,23.954236979557134,24.236812211210207
145.29835,43.87885,-7.68239,-8.2949,16.594482193711926,15.968067546485102,0.6125100000000003,0.6264146472268237,24.276872193711924,24.2629675464851
143.71399,43.91646,-7.65939,-8.5549,16.37032406160889,15.726997743975831,0.8955099999999998,0.6433263176330595,24.029714061608892,24.281897743975833
144.59001,44.02632,-7.54739,-8.5619,16.345515927688233,15.68843831758899,1.0145099999999996,0.6570776100992433,23.892905927688233,24.25033831758899
143.50213,43.50497,-7.58539,-8.4819,16.53233608998511,15.781963687948119,0.8965099999999993,0.7503724020369926,24.117726089985112,24.263863687948117
142.90183,44.03317,-7.74539,-8.870899999999999,16.60806512737647,15.418119387147948,1.1255099999999985,1.1899457402285218,24.35345512737647,24.289019387147945
145.04378,43.53568,-7.84539,-9.2069,16.571586382628418,15.200282847046386,1.361509999999999,1.3713035355820313,24.41697638262842,24.407182847046386
143.87271,43.56777,-7.73539,-8.5729,16.441455837425792,15.679395704181392,0.8375100000000009,0.7620601332444004,24.17684583742579,24.252295704181392
