id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err,airmass,is_variable
Auto_132,571.97,1972.52,572.00,1972.50,143.18655,43.58188,09h32m44.77s,+43d34m54.8s,2214.0,18033.000,21069.637,197.877,106.48,-10.809,0.010,12.873,0.039,1.0554,No
Auto_133,4033.40,3905.29,4033.44,3905.35,145.28401,43.66801,09h41m08.16s,+43d40m04.8s,2631.0,18032.000,21677.007,196.302,110.43,-10.840,0.010,12.842,0.039,1.0554,No
Auto_134,3899.86,1313.92,3899.85,1313.92,144.49070,44.48462,09h37m57.77s,+44d29m04.6s,2766.0,18025.000,20576.578,193.183,106.51,-10.783,0.010,12.898,0.039,1.0554,Yes
Auto_135,551.88,1880.01,551.87,1880.00,143.15089,43.60738,09h32m36.21s,+43d36m26.6s,2401.0,17927.000,20599.343,193.770,106.31,-10.785,0.010,12.897,0.039,1.0554,Yes
Auto_136,5323.53,2695.50,5323.57,2695.52,145.53120,44.32267,09h42m07.49s,+44d19m21.6s,2131.0,17840.000,22222.542,197.402,112.58,-10.867,0.010,12.815,0.039,1.0554,No
Auto_137,1591.61,432.95,1591.62,432.93,143.19225,44.29008,09h32m46.14s,+44d17m24.3s,2121.0,17584.000,20380.969,195.177,104.42,-10.773,0.010,12.909,0.039,1.0554,No
Auto_138,3888.89,3025.65,3888.87,3025.66,144.97279,43.92546,09h39m53.47s,+43d55m31.6s,2429.0,17338.000,19696.016,190.928,103.16,-10.736,0.011,12.946,0.039,1.0554,No
Auto_139,3828.12,518.55,3828.14,518.57,144.22846,44.72759,09h36m54.83s,+44d43m39.3s,2328.0,17111.000,20386.707,194.113,105.02,-10.773,0.010,12.908,0.039,1.0554,No
Auto_140,2630.87,1911.31,2630.87,1911.30,144.08767,44.02979,09h36m21.04s,+44d01m47.2s,2430.0,16821.000,18737.861,192.389,97.40,-10.682,0.011,13.000,0.039,1.0554,No
Auto_141,2534.43,1573.41,2534.44,1573.43,143.94695,44.11921,09h35m47.27s,+44d07m09.1s,2327.0,16618.000,19025.826,192.746,98.71,-10.698,0.011,12.983,0.039,1.0554,Yes
Auto_142,2884.98,2251.26,2884.99,2251.27,144.29963,43.97199,09h37m11.91s,+43d58m19.2s,2558.0,16385.000,18209.570,190.779,95.45,-10.651,0.011,13.031,0.039,1.0554,Yes
Auto_143,580.44,2124.88,580.41,2124.92,143.23436,43.53473,09h32m56.25s,+43d32m05.0s,1840.0,16346.000,18817.201,192.215,97.90,-10.686,0.011,12.995,0.039,1.0554,No
Auto_144,4801.42,1862.08,4801.44,1862.11,145.05822,44.48974,09h40m13.97s,+44d29m23.1s,2197.0,16278.000,19488.351,191.935,101.54,-10.724,0.011,12.957,0.039,1.0554,Yes
Auto_145,5827.92,2716.72,5827.94,2716.73,145.76683,44.41638,09h43m04.04s,+44d24m59.0s,1898.0,16001.000,19143.932,192.010,99.70,-10.705,0.011,12.977,0.039,1.0554,No
Auto_146,3397.80,1995.08,3397.79,1995.09,144.45806,44.16052,09h37m49.94s,+44d09m37.9s,2420.0,15820.000,17785.642,187.724,94.74,-10.625,0.011,13.057,0.039,1.0554,No
Auto_147,5919.51,2750.23,5919.55,2750.28,145.81789,44.42361,09h43m16.29s,+44d25m25.0s,1875.0,15805.000,19910.033,192.052,103.67,-10.748,0.010,12.934,0.039,1.0554,No
Auto_148,3707.67,2946.24,3707.69,2946.23,144.86848,43.91448,09h39m28.43s,+43d54m52.1s,2148.0,15735.000,17804.836,187.367,95.03,-10.626,0.011,13.056,0.039,1.0554,No
Auto_149,3580.74,2215.72,3580.71,2215.71,144.60389,44.12630,09h38m24.93s,+44d07m34.7s,2336.0,15492.000,17256.583,187.124,92.22,-10.592,0.012,13.089,0.039,1.0554,No
Auto_150,2421.82,2655.41,2421.77,2655.47,144.20676,43.74559,09h36m49.62s,+43d44m44.1s,2138.0,15356.000,17392.977,187.248,92.89,-10.601,0.012,13.081,0.039,1.0554,No
Auto_151,1416.04,397.30,1416.01,397.40,143.10331,44.26462,09h32m24.79s,+44d15m52.6s,1821.0,14854.000,17684.623,189.173,93.48,-10.619,0.012,13.063,0.039,1.0554,No
Auto_152,2158.74,916.51,2158.70,916.53,143.58763,44.25323,09h34m21.03s,+44d15m11.6s,1961.0,14812.000,17008.605,187.361,90.78,-10.577,0.012,13.105,0.039,1.0554,No
Auto_153,4606.07,361.38,4606.11,361.34,144.53855,44.93763,09h38m09.25s,+44d56m15.5s,1589.0,14696.000,17326.560,192.192,90.15,-10.597,0.012,13.085,0.039,1.0554,No
Auto_154,4650.67,2137.75,4650.68,2137.74,145.06772,44.36939,09h40m16.25s,+44d22m09.8s,1938.0,14686.000,16956.230,188.205,90.09,-10.573,0.012,13.109,0.040,1.0554,Yes
Auto_155,2635.05,954.61,2635.03,954.63,143.81336,44.34008,09h35m15.21s,+44d20m24.3s,2207.0,14633.000,16568.912,186.228,88.97,-10.548,0.012,13.134,0.040,1.0554,No
Auto_156,4191.36,1106.89,4191.37,1106.90,144.56400,44.61143,09h38m15.36s,+44d36m41.1s,2201.0,14609.000,17146.615,186.555,91.91,-10.585,0.012,13.096,0.039,1.0554,No
Auto_157,4732.88,2189.65,4732.87,2189.65,145.11986,44.36908,09h40m28.77s,+44d22m08.7s,1889.0,14595.000,17695.046,187.358,94.44,-10.620,0.011,13.062,0.039,1.0554,No
Auto_158,6098.56,2003.01,6098.60,2003.02,145.69064,44.70364,09h42m45.75s,+44d42m13.1s,1756.0,14256.000,18102.940,188.196,96.19,-10.644,0.011,13.037,0.039,1.0554,No
Auto_159,1190.01,710.43,1190.02,710.41,143.09389,44.11664,09h32m22.53s,+44d07m00.0s,1710.0,13923.000,15998.630,185.645,86.18,-10.510,0.013,13.172,0.040,1.0554,No
Auto_160,5623.00,3848.30,5623.11,3848.34,145.98658,44.00507,09h43m56.78s,+44d00m18.3s,1644.0,13851.000,16875.364,186.132,90.66,-10.568,0.012,13.114,0.039,1.0554,No
Auto_161,5381.22,2962.69,5381.22,2962.72,145.63206,44.24682,09h42m31.69s,+44d14m48.6s,1709.0,13730.000,16427.522,184.355,89.11,-10.539,0.012,13.143,0.040,1.0554,No
Auto_162,1909.21,2566.30,1909.25,2566.33,143.95175,43.66862,09h35m48.42s,+43d40m07.0s,2082.0,13516.000,15338.934,181.443,84.54,-10.464,0.013,13.217,0.040,1.0554,No
Auto_163,634.06,3814.03,634.07,3814.04,143.74231,43.00330,09h34m58.15s,+43d00m11.9s,1600.0,12748.000,14780.231,182.651,80.92,-10.424,0.013,13.258,0.040,1.0554,No
Auto_164,3422.85,1967.17,3422.85,1967.17,144.46142,44.17473,09h37m50.74s,+44d10m29.0s,1958.0,12730.000,14385.020,181.702,79.17,-10.395,0.014,13.287,0.040,1.0554,No
Auto_165,791.70,683.03,791.69,683.02,142.90882,44.04160,09h31m38.12s,+44d02m29.7s,1424.0,12551.000,14794.976,185.247,79.87,-10.425,0.014,13.257,0.040,1.0554,No
Auto_166,4224.37,1171.60,4224.37,1171.62,144.59765,44.59716,09h38m23.44s,+44d35m49.8s,1746.0,12406.000,14936.105,183.091,81.58,-10.436,0.013,13.246,0.040,1.0554,No
Auto_167,4831.80,2611.68,4831.77,2611.68,145.28395,44.25130,09h41m08.15s,+44d15m04.7s,1638.0,12310.000,14272.651,179.566,79.48,-10.386,0.014,13.296,0.040,1.0554,No
Auto_168,4067.54,220.72,4067.60,220.71,144.25136,44.87301,09h37m00.33s,+44d52m22.8s,1460.0,12298.000,14398.460,179.514,80.21,-10.396,0.014,13.286,0.040,1.0554,No
Auto_169,375.09,3722.78,375.08,3722.80,143.60261,42.97924,09h34m24.63s,+42d58m45.3s,1407.0,12296.000,14255.284,181.457,78.56,-10.385,0.014,13.297,0.040,1.0554,No
Auto_170,6178.81,2939.00,6178.86,2939.00,145.98836,44.41317,09h43m57.21s,+44d24m47.4s,1388.0,12170.000,14758.426,181.448,81.34,-10.423,0.013,13.259,0.040,1.0554,No
Auto_171,347.21,899.82,347.19,899.84,142.77552,43.87852,09h31m06.12s,+43d52m42.7s,1297.0,12031.000,14263.548,181.082,78.77,-10.386,0.014,13.296,0.040,1.0554,No
Auto_172,4004.31,3908.49,4004.37,3908.51,145.27179,43.66109,09h41m05.23s,+43d39m39.9s,1557.0,12011.000,14622.519,179.871,81.29,-10.413,0.013,13.269,0.040,1.0554,No
Auto_173,1038.85,3341.53,1038.81,3341.55,143.78631,43.23863,09h35m08.71s,+43d14m19.1s,1523.0,11986.000,13591.523,176.750,76.90,-10.333,0.014,13.349,0.040,1.0554,No
Auto_174,423.84,2618.05,423.83,2618.05,143.30761,43.34377,09h33m13.83s,+43d20m37.6s,1569.0,11959.000,13885.387,177.889,78.06,-10.356,0.014,13.325,0.040,1.0554,No
Auto_175,4627.01,2450.87,4627.01,2450.87,145.14551,44.26247,09h40m34.92s,+44d15m44.9s,1818.0,11935.000,13746.025,180.826,76.02,-10.345,0.014,13.336,0.040,1.0554,No
Auto_176,2545.14,2764.41,2544.83,2764.63,144.29318,43.73565,09h37m10.36s,+43d44m08.3s,1473.0,11888.000,15408.287,183.258,84.08,-10.469,0.013,13.212,0.040,1.0554,No
Auto_177,3520.53,3669.10,3520.52,3669.16,144.98717,43.64110,09h39m56.92s,+43d38m27.9s,1686.0,11872.000,13822.541,178.397,77.48,-10.351,0.014,13.330,0.040,1.0554,No
Auto_178,3324.23,206.46,3324.24,206.49,143.90832,44.72441,09h35m38.00s,+44d43m27.9s,1494.0,11725.000,14092.633,182.320,77.30,-10.372,0.014,13.309,0.040,1.0554,No
Auto_179,3265.69,1845.53,3265.66,1845.55,144.35544,44.18195,09h37m25.31s,+44d10m55.0s,1603.0,11574.000,13034.310,178.155,73.16,-10.288,0.015,13.394,0.040,1.0554,No
Auto_180,3570.12,3302.86,3570.11,3302.87,144.90682,43.77038,09h39m37.64s,+43d46m13.4s,1824.0,11399.000,13234.680,177.176,74.70,-10.304,0.015,13.378,0.040,1.0554,No
Auto_181,636.93,3307.97,636.93,3307.97,143.59936,43.16640,09h34m23.85s,+43d09m59.0s,1539.0,11394.000,13018.732,177.215,73.46,-10.286,0.015,13.395,0.040,1.0554,No
Auto_182,3653.52,1813.78,3653.54,1813.76,144.52210,44.27184,09h38m05.30s,+44d16m18.6s,1576.0,11355.000,12706.623,176.081,72.16,-10.260,0.015,13.422,0.041,1.0554,No
Auto_183,379.01,19.04,379.00,19.06,142.53181,44.16652,09h30m07.63s,+44d09m59.5s,1126.0,11301.000,13618.915,181.842,74.89,-10.335,0.014,13.346,0.040,1.0554,No
Auto_184,5969.13,286.91,5969.24,286.86,145.14327,45.23666,09h40m34.38s,+45d14m12.0s,1202.0,11271.000,14195.094,180.082,78.83,-10.380,0.014,13.302,0.040,1.0554,No
Auto_185,2144.91,1912.16,2144.91,1912.17,143.86945,43.92892,09h35m28.67s,+43d55m44.1s,1801.0,11265.000,12621.631,175.560,71.89,-10.253,0.015,13.429,0.041,1.0554,No
Auto_186,3242.63,647.01,3242.57,647.04,143.99928,44.56535,09h35m59.83s,+44d33m55.3s,1488.0,11050.000,12887.735,177.624,72.56,-10.275,0.015,13.406,0.040,1.0554,Yes
Auto_187,13.83,2016.62,13.79,2016.65,142.95372,43.45102,09h31m48.89s,+43d27m03.7s,1176.0,11022.000,13383.567,178.380,75.03,-10.316,0.014,13.365,0.040,1.0554,No
Auto_188,2106.63,1768.32,2106.59,1768.40,143.81082,43.96746,09h35m14.60s,+43d58m02.9s,1399.0,11016.000,12616.859,176.428,71.51,-10.252,0.015,13.429,0.041,1.0554,No
Auto_189,5328.64,2888.73,5328.66,2888.71,145.58753,44.26050,09h42m21.01s,+44d15m37.8s,1320.0,10988.000,12876.136,176.154,73.10,-10.274,0.015,13.407,0.040,1.0554,No
Auto_190,2295.02,3240.36,2295.05,3240.36,144.31635,43.53001,09h37m15.92s,+43d31m48.0s,1717.0,10838.000,12346.017,173.807,71.03,-10.229,0.015,13.453,0.041,1.0554,No
Auto_191,4413.06,2006.44,4413.09,2006.43,144.92227,44.36404,09h39m41.35s,+44d21m50.5s,1398.0,10733.000,12511.274,176.855,70.74,-10.243,0.015,13.439,0.041,1.0554,No
Auto_192,6178.11,1622.90,6178.17,1622.89,145.61999,44.84360,09h42m28.80s,+44d50m36.9s,1202.0,10596.000,13068.556,178.931,73.04,-10.291,0.015,13.391,0.040,1.0554,No
Auto_193,4302.54,502.73,4302.54,502.72,144.44051,44.82996,09h37m45.72s,+44d49m47.9s,1369.0,10542.000,12986.357,177.167,73.30,-10.284,0.015,13.398,0.040,1.0554,No
Auto_194,3269.87,3519.44,3269.82,3519.49,144.83245,43.63881,09h39m19.79s,+43d38m19.7s,1366.0,10406.000,11898.619,173.604,68.54,-10.189,0.016,13.493,0.041,1.0554,No
Auto_195,729.32,1687.98,729.31,1688.01,143.17367,43.70616,09h32m41.68s,+43d42m22.2s,1239.0,10256.000,11722.868,174.577,67.15,-10.173,0.016,13.509,0.041,1.0554,No
Auto_196,1570.68,1482.37,1570.70,1482.34,143.48820,43.94817,09h33m57.17s,+43d56m53.4s,1248.0,10068.000,11393.477,173.741,65.58,-10.142,0.017,13.540,0.041,1.0554,No
Auto_197,2109.06,2959.66,2109.05,2959.67,144.15342,43.58264,09h36m36.82s,+43d34m57.5s,1517.0,9999.000,11118.902,172.967,64.28,-10.115,0.017,13.567,0.041,1.0554,No
Auto_198,1166.20,1927.92,1166.20,1927.94,143.43689,43.72028,09h33m44.85s,+43d43m13.0s,1475.0,9942.000,11205.649,170.602,65.68,-10.124,0.017,13.558,0.041,1.0554,No
Auto_199,2462.08,2792.94,2462.08,2792.94,144.26403,43.70931,09h37m03.37s,+43d42m33.5s,1613.0,9688.000,10794.126,172.879,62.44,-10.083,0.017,13.599,0.041,1.0554,No
Auto_200,3433.19,393.06,3433.21,393.07,144.01216,44.68675,09h36m02.92s,+44d41m12.3s,1359.0,9683.000,11317.474,175.044,64.65,-10.134,0.017,13.547,0.041,1.0554,No
Auto_201,974.89,4003.86,974.88,4003.85,143.94624,43.01238,09h35m47.10s,+43d00m44.6s,1264.0,9589.000,11014.723,171.735,64.14,-10.105,0.017,13.577,0.041,1.0554,No
Auto_202,5834.25,4099.92,5834.27,4099.96,146.15093,43.96453,09h44m36.22s,+43d57m52.3s,1114.0,9554.000,11824.907,174.294,67.84,-10.182,0.016,13.500,0.041,1.0554,No
Auto_203,2568.85,2489.31,2568.86,2489.30,144.22536,43.82970,09h36m54.09s,+43d49m46.9s,1510.0,9543.000,10701.075,172.919,61.89,-10.074,0.018,13.608,0.042,1.0554,No
Auto_204,4689.00,480.78,4689.04,480.76,144.61105,44.91586,09h38m26.65s,+44d54m57.1s,1189.0,9441.000,11323.457,175.455,64.54,-10.135,0.017,13.547,0.041,1.0554,No
Auto_205,1141.01,1632.91,1140.99,1632.91,143.34032,43.80996,09h33m21.68s,+43d48m35.9s,1356.0,9412.000,10811.618,173.022,62.49,-10.085,0.017,13.597,0.041,1.0554,No
Auto_206,2915.56,494.15,2915.60,494.14,143.80652,44.54692,09h35m13.57s,+44d32m48.9s,1130.0,9191.000,10479.116,170.765,61.37,-10.051,0.018,13.631,0.042,1.0554,No
Auto_207,3871.96,715.68,3871.96,715.68,144.30551,44.67282,09h37m13.32s,+44d40m22.2s,1274.0,9130.000,10636.332,172.818,61.55,-10.067,0.018,13.615,0.042,1.0554,No
Auto_208,3281.57,4120.37,3281.64,4120.34,145.00576,43.44585,09h40m01.38s,+43d26m45.0s,1099.0,9020.000,10446.081,170.155,61.39,-10.047,0.018,13.634,0.042,1.0554,No
Auto_209,5965.78,3128.57,5965.79,3128.59,145.94391,44.30887,09h43m46.54s,+44d18m31.9s,938.0,8900.000,10533.367,170.499,61.78,-10.056,0.018,13.625,0.042,1.0554,No
Auto_210,4713.97,902.29,4714.00,902.28,144.74394,44.78426,09h38m58.54s,+44d47m03.3s,1073.0,8885.000,10366.476,171.119,60.58,-10.039,0.018,13.643,0.042,1.0554,No
Auto_211,4179.22,3372.86,4179.22,3372.88,145.20147,43.87110,09h40m48.35s,+43d52m16.0s,1390.0,8842.000,10292.605,171.296,60.09,-10.031,0.018,13.651,0.042,1.0554,No
Auto_212,2842.14,704.67,2842.13,704.68,143.83446,44.46376,09h35m20.27s,+44d27m49.5s,1297.0,8809.000,10213.461,172.010,59.38,-10.023,0.018,13.659,0.042,1.0554,No
Auto_213,5356.42,127.13,5356.48,127.08,144.81526,45.16549,09h39m15.66s,+45d09m55.8s,981.0,8782.000,11037.162,173.912,63.46,-10.107,0.017,13.575,0.041,1.0554,No
Auto_214,180.55,2875.18,180.58,2875.17,143.27469,43.21072,09h33m05.93s,+43d12m38.6s,978.0,8678.000,10400.304,171.921,60.49,-10.043,0.018,13.639,0.042,1.0554,No
Auto_215,2856.97,1748.79,2856.94,1748.80,144.14291,44.12912,09h36m34.30s,+44d07m44.8s,1488.0,8670.000,9708.313,171.339,56.66,-9.968,0.019,13.714,0.042,1.0554,Yes
Auto_216,211.38,466.41,211.38,466.45,142.58897,43.98832,09h30m21.35s,+43d59m17.9s,826.0,8641.000,10517.791,175.633,59.88,-10.055,0.018,13.627,0.042,1.0554,No
Auto_217,4692.35,2580.22,4692.38,2580.26,145.21169,44.23345,09h40m50.81s,+44d14m00.4s,1242.0,8640.000,10529.973,171.767,61.30,-10.056,0.018,13.626,0.042,1.0554,No
Auto_218,745.11,2182.07,745.12,2182.09,143.32363,43.55071,09h33m17.67s,+43d33m02.6s,1159.0,8512.000,9633.077,169.571,56.81,-9.959,0.019,13.722,0.042,1.0554,No
Auto_219,1354.86,757.24,1354.86,757.24,143.18106,44.13625,09h32m43.45s,+44d08m10.5s,1132.0,8507.000,9659.858,172.142,56.12,-9.962,0.019,13.719,0.042,1.0554,No
Auto_220,1688.18,3293.86,1688.19,3293.86,144.06079,43.38789,09h36m14.59s,+43d23m16.4s,1215.0,8384.000,9366.781,168.971,55.43,-9.929,0.020,13.753,0.042,1.0554,No
Auto_221,1261.52,2214.00,1261.54,2213.97,143.56182,43.64799,09h34m14.84s,+43d38m52.8s,1135.0,8366.000,9456.174,169.561,55.77,-9.939,0.019,13.743,0.042,1.0554,No
Auto_222,3260.52,492.64,3260.56,492.64,143.96259,44.61890,09h35m51.02s,+44d37m08.0s,996.0,8361.000,9669.036,168.274,57.46,-9.963,0.019,13.718,0.042,1.0554,No
Auto_223,4049.15,2614.01,4049.16,2614.03,144.92921,44.09215,09h39m43.01s,+44d05m31.8s,1352.0,8297.000,9514.837,168.882,56.34,-9.946,0.019,13.736,0.042,1.0554,No
Auto_224,2938.95,171.04,2938.94,171.04,143.72302,44.65590,09h34m53.53s,+44d39m21.2s,1157.0,8266.000,9505.223,171.589,55.40,-9.945,0.020,13.737,0.042,1.0554,No
Auto_225,868.92,2922.26,868.94,2922.27,143.59132,43.33842,09h34m21.92s,+43d20m18.3s,1152.0,8114.000,9344.312,168.863,55.34,-9.926,0.020,13.755,0.042,1.0554,No
Auto_226,3528.64,1736.22,3528.66,1736.21,144.44324,44.27143,09h37m46.38s,+44d16m17.2s,1090.0,8021.000,9163.947,169.906,53.94,-9.905,0.020,13.777,0.043,1.0554,No
Auto_227,548.28,2226.00,548.22,2226.02,143.24938,43.49555,09h32m59.85s,+43d29m44.0s,810.0,7990.000,9318.970,171.105,54.46,-9.923,0.020,13.758,0.043,1.0554,No
Auto_228,1782.02,972.20,1782.03,972.21,143.43468,44.15663,09h33m44.32s,+44d09m23.9s,1136.0,7937.000,8841.551,168.123,52.59,-9.866,0.021,13.816,0.043,1.0554,No
Auto_229,735.07,3246.62,735.06,3246.65,143.62507,43.20641,09h34m30.02s,+43d12m23.1s,957.0,7920.000,9131.572,168.934,54.05,-9.901,0.020,13.780,0.043,1.0554,No
Auto_230,2933.15,2370.54,2933.13,2370.58,144.35542,43.94320,09h37m25.30s,+43d56m35.5s,1192.0,7896.000,8940.852,166.550,53.68,-9.878,0.020,13.803,0.043,1.0554,Yes
Auto_231,5302.01,2508.11,5302.04,2508.12,145.46888,44.37963,09h41m52.53s,+44d22m46.7s,1031.0,7890.000,9325.784,168.699,55.28,-9.924,0.020,13.758,0.042,1.0554,No
Auto_232,707.97,4046.75,708.04,4046.65,143.84085,42.94380,09h35m21.80s,+42d56m37.7s,920.0,7879.000,9387.282,170.357,55.10,-9.931,0.020,13.751,0.042,1.0554,No
Auto_233,5677.66,2652.68,5677.62,2652.73,145.68051,44.40742,09h42m43.32s,+44d24m26.7s,895.0,7783.000,9873.296,169.259,58.33,-9.986,0.019,13.696,0.042,1.0554,No
Auto_234,5582.77,2222.56,5582.79,2222.57,145.51669,44.52914,09h42m04.01s,+44d31m44.9s,872.0,7722.000,9110.215,169.513,53.74,-9.899,0.020,13.783,0.043,1.0554,Yes
Auto_235,2717.51,1764.82,2717.53,1764.80,144.08460,44.09513,09h36m20.30s,+44d05m42.5s,1078.0,7701.000,8570.640,166.549,51.46,-9.833,0.021,13.849,0.043,1.0554,No
Auto_236,255.21,2801.69,255.19,2801.74,143.28632,43.24979,09h33m08.72s,+43d14m59.3s,853.0,7696.000,9041.896,166.130,54.43,-9.891,0.020,13.791,0.043,1.0554,No
Auto_237,3926.47,4033.65,3926.49,4033.61,145.27147,43.60459,09h41m05.15s,+43d36m16.5s,899.0,7584.000,8673.258,166.881,51.97,-9.845,0.021,13.836,0.043,1.0554,Yes
Auto_238,1836.05,1261.23,1836.06,1261.24,143.54283,44.07481,09h34m10.28s,+44d04m29.3s,1085.0,7574.000,8383.938,166.791,50.27,-9.809,0.022,13.873,0.043,1.0554,No
Auto_239,4049.43,3541.03,4049.44,3541.08,145.18982,43.79000,09h40m45.56s,+43d47m24.0s,1009.0,7542.000,8910.322,167.166,53.30,-9.875,0.020,13.807,0.043,1.0554,No
Auto_240,3296.47,3449.98,3296.51,3449.94,144.82490,43.66681,09h39m17.98s,+43d40m00.5s,1016.0,7534.000,8669.955,164.774,52.62,-9.845,0.021,13.837,0.043,1.0554,No
Auto_241,246.37,2831.24,246.38,2831.28,143.29094,43.23848,09h33m09.83s,+43d14m18.5s,819.0,7500.000,8731.816,166.376,52.48,-9.853,0.021,13.829,0.043,1.0554,No
Auto_242,94.87,3742.71,94.84,3742.73,143.48558,42.91511,09h33m56.54s,+42d54m54.4s,781.0,7471.000,8778.101,165.905,52.91,-9.859,0.021,13.823,0.043,1.0554,No
Auto_243,4899.36,2003.61,4899.36,2003.63,145.14304,44.46338,09h40m34.33s,+44d27m48.2s,966.0,7452.000,9007.152,169.365,53.18,-9.886,0.020,13.795,0.043,1.0554,No
Auto_244,3437.32,441.27,3437.33,441.27,144.02804,44.67204,09h36m06.73s,+44d40m19.3s,966.0,7326.000,8422.888,166.383,50.62,-9.814,0.021,13.868,0.043,1.0554,No
Auto_245,1016.33,3648.09,1016.35,3648.12,143.86362,43.13533,09h35m27.27s,+43d08m07.2s,930.0,7318.000,8241.033,166.152,49.60,-9.790,0.022,13.892,0.044,1.0554,No
Auto_246,4089.63,1583.21,4089.66,1583.21,144.65431,44.43594,09h38m37.03s,+44d26m09.4s,908.0,7288.000,8162.140,166.138,49.13,-9.780,0.022,13.902,0.044,1.0554,No
Auto_247,714.86,1277.47,714.82,1277.51,143.04804,43.83489,09h32m11.53s,+43d50m05.6s,860.0,7263.000,8435.680,169.629,49.73,-9.815,0.022,13.867,0.043,1.0554,No
Auto_248,1171.45,457.86,1171.42,457.87,143.01186,44.19373,09h32m02.85s,+44d11m37.4s,819.0,7117.000,8430.556,165.222,51.03,-9.815,0.021,13.867,0.043,1.0554,No
Auto_249,1731.07,3185.99,1731.08,3186.00,144.04919,43.43157,09h36m11.81s,+43d25m53.7s,1132.0,7074.000,7804.572,164.540,47.43,-9.731,0.023,13.951,0.044,1.0554,No
Auto_250,3433.04,419.85,3433.05,419.84,144.01987,44.67807,09h36m04.77s,+44d40m41.0s,1035.0,7071.000,8147.223,169.021,48.20,-9.778,0.023,13.904,0.044,1.0554,Yes
Auto_251,4782.34,2952.24,4782.37,2952.29,145.35704,44.13010,09h41m25.69s,+44d07m48.4s,971.0,7011.000,8365.126,166.368,50.28,-9.806,0.022,13.876,0.043,1.0554,No
Auto_252,3425.89,495.09,3425.89,495.09,144.03847,44.65230,09h36m09.23s,+44d39m08.3s,989.0,7002.000,7960.323,166.011,47.95,-9.752,0.023,13.930,0.044,1.0554,No
Auto_253,700.87,4024.11,700.88,4024.09,143.83131,42.94961,09h35m19.52s,+42d56m58.6s,875.0,6997.000,8245.558,167.157,49.33,-9.791,0.022,13.891,0.044,1.0554,No
Auto_254,3153.79,1456.28,3153.80,1456.28,144.19294,44.28515,09h36m46.31s,+44d17m06.5s,1026.0,6952.000,7698.998,165.996,46.38,-9.716,0.023,13.966,0.044,1.0554,No
Auto_255,5625.00,3763.02,5625.05,3763.04,145.96409,44.03340,09h43m51.38s,+44d02m00.2s,834.0,6899.000,8112.509,164.082,49.44,-9.773,0.022,13.909,0.044,1.0554,No
Auto_256,5912.01,1173.68,5912.08,1173.66,145.37066,44.93714,09h41m28.96s,+44d56m13.7s,742.0,6874.000,8390.458,167.011,50.24,-9.809,0.022,13.872,0.043,1.0554,No
Auto_257,1071.21,1152.46,1071.24,1152.47,143.16979,43.94979,09h32m40.75s,+43d56m59.3s,844.0,6729.000,7778.015,167.092,46.55,-9.727,0.023,13.955,0.044,1.0554,Yes
Auto_258,2773.49,731.65,2773.45,731.68,143.81123,44.44080,09h35m14.70s,+44d26m26.9s,868.0,6709.000,7952.651,164.520,48.34,-9.751,0.022,13.931,0.044,1.0554,No
Auto_259,2890.26,3164.20,2890.28,3164.23,144.56166,43.67674,09h38m14.80s,+43d40m36.3s,1051.0,6692.000,7544.065,165.098,45.69,-9.694,0.024,13.988,0.044,1.0554,No
Auto_260,407.23,618.85,407.21,618.87,142.71993,43.98103,09h30m52.78s,+43d58m51.7s,727.0,6687.000,8040.976,165.429,48.61,-9.763,0.022,13.919,0.044,1.0554,No
Auto_261,3724.95,69.47,3724.96,69.50,144.05096,44.85135,09h36m12.23s,+44d51m04.9s,864.0,6668.000,8065.376,165.342,48.78,-9.767,0.022,13.915,0.044,1.0554,No
Auto_262,4857.12,752.94,4857.16,752.93,144.76652,44.86177,09h39m03.97s,+44d51m42.4s,880.0,6645.000,7937.392,168.113,47.21,-9.749,0.023,13.933,0.044,1.0554,No
Auto_263,619.70,4169.24,619.72,4169.21,143.83675,42.88638,09h35m20.82s,+42d53m11.0s,719.0,6619.000,7723.047,168.036,45.96,-9.719,0.024,13.962,0.044,1.0554,No
Auto_264,4465.51,4032.86,4465.55,4032.82,145.51418,43.71343,09h42m03.40s,+43d42m48.4s,792.0,6549.000,7598.759,163.669,46.43,-9.702,0.023,13.980,0.044,1.0554,No
Auto_265,1167.18,1401.24,1167.20,1401.27,143.28478,43.88995,09h33m08.35s,+43d53m23.8s,872.0,6509.000,7545.478,166.954,45.20,-9.694,0.024,13.988,0.045,1.0554,No
Auto_266,3130.17,1266.26,3130.19,1266.27,144.12747,44.34182,09h36m30.59s,+44d20m30.6s,1001.0,6472.000,7372.017,163.560,45.07,-9.669,0.024,14.013,0.045,1.0554,No
Auto_267,918.93,4134.62,918.99,4134.57,143.95857,42.95888,09h35m50.06s,+42d57m32.0s,812.0,6338.000,7355.656,167.455,43.93,-9.667,0.025,14.015,0.045,1.0554,No
Auto_268,2085.36,411.62,2085.38,411.62,143.40761,44.40044,09h33m37.83s,+44d24m01.6s,712.0,6277.000,7473.418,165.642,45.12,-9.684,0.024,13.998,0.045,1.0554,No
