id,ra_deg,dec_deg,V_mag,B_mag,raw_g,raw_r,raw_G,raw_BP,raw_RP
online_120,144.08185094,44.08943713,17.31053229106494,17.772689018944337,17.44700050354004,17.214000701904297,nan,nan,nan
online_121,144.08465152,44.0951054,13.220209102438233,13.808613388446291,13.416999816894531,13.064000129699707,nan,nan,nan
online_122,144.10457962,44.09899424,16.184885798367432,16.853604677374022,16.420000076293945,15.991000175476074,nan,nan,nan
online_123,144.07322432,44.12481255,17.56691752699658,18.08474789278419,17.729999542236328,17.444000244140625,nan,nan,nan
online_124,144.03826441,44.1245114,14.52821645364209,15.114511100589356,14.723999977111816,14.373000144958496,nan,nan,nan
online_125,144.0452165,44.1663126,16.01869262968749,17.061932916894555,16.43199920654297,15.652000427246094,nan,nan,nan
online_126,144.09628034,44.12981062,17.181116911394522,17.794852847132834,17.389999389648438,17.01300048828125,nan,nan,nan
online_127,144.11550342,44.1407166,14.47899959564209,14.958999595642089,14.62399959564209,14.37399959564209,nan,nan,nan
online_128,144.13941914,44.15484052,15.29685902365527,16.26815317613917,15.675999641418457,14.963000297546387,nan,nan,nan
online_129,144.1189754,44.17455323,15.249727147048217,15.832858198274174,15.444000244140625,15.095999717712402,nan,nan,nan
online_130,144.21618896,44.198531,17.48930550109863,18.048191304931652,17.672000885009766,17.347000122070312,nan,nan,nan
online_131,144.1578114,44.20873536,17.37216946008007,18.30703531690041,17.733999252319336,17.05500030517578,nan,nan,nan
online_132,144.13656348,44.19695339,16.055505927677732,16.7984445350254,16.326000213623047,15.82699966430664,nan,nan,nan
online_133,144.09200014,44.17960676,15.527220550708009,17.004478484765627,16.145999908447266,14.965999603271484,nan,nan,nan
online_134,144.09818248,44.22185023,17.387682527458967,18.481524517225626,17.825000762939453,16.99799919128418,nan,nan,nan
online_135,144.07893265,44.22685106,17.799152692370118,18.73616069497168,18.16200065612793,17.481000900268555,nan,nan,nan
online_136,144.15513794,44.24741299,13.546165117526245,14.41795059533081,13.878000259399414,13.258000373840332,nan,nan,nan
online_137,144.23788257,44.2858393,17.617289902843506,18.306130750343264,17.86199951171875,17.413999557495117,nan,nan,nan
online_138,144.29345255,44.28548963,15.546602972548339,17.063298281587894,16.18400001525879,14.968000411987305,nan,nan,nan
online_139,144.29614681,44.28375784,10.53441027849231,11.372052451743409,10.850000381469727,10.26200008392334,nan,nan,nan
online_140,144.19289767,44.28507558,12.943776142263669,13.978415069293463,13.352999687194824,12.581000328063965,nan,nan,nan
online_141,144.23361532,44.30049852,15.840331951628905,16.613023901917973,16.125,15.597999572753906,nan,nan,nan
online_142,144.68393685,44.09283017,17.618438944337893,18.451815897945316,17.93199920654297,17.347999572753906,nan,nan,nan
online_143,144.65151056,44.17087472,17.874643310878167,18.81272347956203,18.238000869750977,17.555999755859375,nan,nan,nan
online_144,144.65871085,44.16186052,13.880321113751707,14.562805251744635,14.121999740600586,13.680000305175781,nan,nan,nan
